,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,1,0,4,2.0
2,2.6,1,0,4,2.0
3,3.6,1,0,4,2.0
4,4.7,1,0,4,2.0
5,5.2,5,4,4,1.0
6,7.6,3,3,8,2.0
7,18.6,2,0,8,2.0
8,21.0,2,0,12,2.0
9,23.2,3,0,8,2.0
10,24.9,6,2,8,2.0
11,27.8,4,0,8,1.0
12,31.9,4,0,12,2.0
13,33.3,4,0,16,2.0
14,34.1,7,4,12,1.0
15,34.5,5,0,12,2.0
16,35.3,5,0,12,2.0
17,36.0,5,4,12,2.0
18,46.8,7,0,4,2.0
19,47.3,12,6,8,1.0
20,48.3,8,0,4,2.0
21,50.1,8,0,8,2.0
22,52.0,9,0,4,2.0
23,54.1,9,0,8,2.0
24,56.5,10,0,4,2.0
25,60.5,10,0,8,2.0
26,63.5,11,0,4,2.0
27,65.4,11,0,8,2.0
28,67.8,15,4,4,2.0
29,68.9,17,2,8,1.0
30,74.0,13,0,8,1.0
31,75.2,13,0,12,1.0
32,76.8,14,0,8,1.0
33,77.6,17,6,12,1.0
34,87.0,17,4,8,1.0
35,93.0,15,0,12,2.0
36,95.8,16,0,8,2.0
37,98.6,16,0,12,2.0
38,99.6,17,0,8,1.0
39,100.8,17,0,8,2.0
40,100.9,20,1,8,1.0
41,102.3,17,0,8,2.0
42,103.5,18,0,4,2.0
43,104.2,18,0,8,2.0
44,104.5,18,0,12,1.0
45,104.7,21,0,12,2.0
46,105.2,18,0,16,2.0
47,105.8,18,0,16,2.0
48,105.9,18,6,16,1.0
49,106.4,18,0,16,2.0
50,106.9,19,0,12,2.0
51,107.5,25,5,16,2.0
52,110.6,20,0,16,2.0
53,111.1,20,0,16,2.0
54,111.5,20,0,16,2.0
55,111.9,20,1,16,2.0
56,112.6,20,0,16,2.0
57,113.0,23,1,16,2.0
58,113.6,20,0,20,2.0
59,114.1,20,0,20,2.0
60,114.7,21,0,16,2.0
61,115.2,21,0,16,2.0
62,115.6,21,4,16,2.0
63,118.3,21,0,16,2.0
64,118.9,22,0,12,2.0
65,120.4,25,2,16,2.0
66,124.8,26,1,12,2.0
67,128.2,30,2,8,1.0
68,134.2,28,5,12,2.0
69,141.4,24,0,16,2.0
70,141.8,30,6,20,2.0
71,144.4,26,4,20,1.0
72,146.3,26,0,16,2.0
73,146.7,26,0,16,2.0
74,147.1,26,0,16,2.0
75,147.5,30,2,16,2.0
76,148.7,26,0,16,2.0
77,149.1,33,1,16,2.0
78,149.9,32,2,16,2.0
79,151.4,32,3,20,2.0
80,152.8,33,2,20,2.0
81,154.0,29,1,20,2.0
82,154.2,27,0,20,1.0
83,154.6,28,3,24,1.0
84,154.8,28,0,24,2.0
85,155.3,28,0,24,2.0
86,155.7,28,0,24,2.0
87,156.2,35,4,24,2.0
88,156.6,28,0,24,1.0
89,157.1,34,2,24,1.0
90,158.5,28,0,28,1.0
91,158.8,29,0,24,1.0
92,159.2,32,1,24,1.0
93,160.0,29,0,24,1.0
94,160.3,29,4,24,1.0
95,160.6,29,0,28,2.0
96,161.1,29,1,28,2.0
97,161.9,29,0,28,2.0
98,162.3,29,0,28,2.0
99,162.4,29,0,28,1.0
100,162.6,33,4,24,1.0
101,162.7,31,5,24,2.0
102,165.6,30,0,24,1.0
103,165.9,30,0,24,1.0
104,166.3,37,3,28,2.0
105,166.6,31,0,24,1.0
106,167.2,31,0,24,1.0
107,167.7,38,5,24,1.0
108,168.3,31,0,28,2.0
109,168.8,36,2,28,2.0
110,170.4,31,0,32,2.0
111,170.9,32,0,28,2.0
112,171.5,32,0,28,2.0
113,172.1,33,6,28,2.0
114,176.0,33,0,24,2.0
115,176.4,33,0,24,2.0
116,176.8,40,0,24,2.0
117,177.3,33,0,28,2.0
118,177.8,38,4,28,2.0
119,180.9,34,0,28,2.0
120,181.4,34,0,28,2.0
121,181.9,34,0,28,2.0
122,182.4,34,0,28,2.0
123,182.9,38,5,24,2.0
124,184.8,35,4,24,1.0
