,time,down_id,quality,buffer,path:
0,0.0,2,3,0,2.0
1,5.2,7,5,0,1.0
2,6.7,2,2,8,2.0
3,15.6,1,0,8,2.0
4,17.6,4,4,12,2.0
5,29.2,3,0,8,2.0
6,31.2,3,0,12,2.0
7,32.8,9,1,8,2.0
8,35.7,8,6,8,2.0
9,45.1,5,0,12,1.0
10,45.8,5,0,16,1.0
11,46.5,6,0,12,1.0
12,47.5,13,4,16,1.0
13,58.0,8,0,12,1.0
14,60.0,14,2,16,1.0
15,64.4,14,6,12,1.0
16,67.8,11,5,12,2.0
17,71.4,17,4,12,1.0
18,81.8,16,3,16,1.0
19,86.3,16,1,20,1.0
20,89.7,10,0,20,1.0
21,92.2,16,0,24,1.0
22,94.3,11,0,20,1.0
23,95.3,14,2,24,1.0
24,98.1,12,0,20,1.0
25,99.6,17,0,24,1.0
26,100.9,20,1,20,1.0
27,104.4,14,0,16,2.0
28,104.4,19,4,20,1.0
29,104.8,14,0,20,2.0
30,105.2,14,0,20,2.0
31,105.7,19,6,20,2.0
32,112.2,15,0,20,2.0
33,112.5,15,0,24,2.0
34,112.9,19,4,20,2.0
35,117.7,17,0,16,2.0
36,118.3,17,6,16,2.0
37,123.6,22,2,12,1.0
38,131.4,25,5,16,1.0
39,138.2,19,5,16,2.0
40,143.5,19,3,16,2.0
41,145.4,21,5,16,2.0
42,146.9,18,0,20,2.0
43,147.3,19,2,24,2.0
44,148.6,22,1,20,2.0
45,149.1,23,1,20,2.0
46,149.6,24,3,24,2.0
47,150.5,24,2,28,2.0
48,151.5,25,4,24,2.0
49,153.4,20,0,28,1.0
50,153.7,20,0,28,2.0
51,154.1,26,5,28,1.0
52,154.1,20,4,28,2.0
53,156.7,21,0,28,1.0
54,157.1,27,1,28,1.0
55,157.1,27,6,28,2.0
56,157.7,24,6,32,1.0
57,159.4,22,0,28,1.0
58,159.7,22,0,28,1.0
59,159.9,22,0,28,2.0
60,160.0,28,4,28,1.0
61,160.4,23,4,28,2.0
62,161.8,22,0,28,2.0
63,162.1,26,4,32,1.0
64,162.2,27,5,32,2.0
65,163.5,23,0,28,1.0
66,163.8,25,5,28,1.0
67,164.2,28,6,28,2.0
68,166.9,24,2,28,1.0
69,168.1,24,3,24,1.0
70,169.0,24,0,24,2.0
71,169.5,24,1,24,2.0
72,170.2,24,0,24,2.0
73,170.2,31,6,24,1.0
74,170.6,26,4,24,2.0
75,173.3,27,2,20,2.0
76,174.4,27,0,20,2.0
77,174.8,28,1,20,2.0
78,175.6,29,6,16,2.0
79,180.8,33,6,16,2.0
80,185.0,28,0,16,2.0
81,185.4,34,1,16,2.0
82,186.3,28,1,20,2.0
83,187.0,29,3,20,2.0
84,188.4,33,4,20,1.0
85,188.9,29,0,20,2.0
86,189.5,32,2,20,2.0
87,191.1,29,0,24,2.0
88,191.4,34,3,20,1.0
89,191.6,30,0,20,2.0
90,192.1,30,2,24,2.0
91,192.9,32,5,24,1.0
92,194.3,35,6,24,2.0
93,195.6,31,0,20,1.0
94,195.9,38,6,20,1.0
95,198.4,35,2,24,1.0
96,199.3,38,6,24,1.0
97,199.5,34,3,24,2.0
98,201.4,34,3,24,2.0
99,202.0,34,6,24,1.0
100,203.7,34,3,20,2.0
101,204.7,39,0,20,1.0
102,204.9,33,0,24,1.0
103,205.3,36,0,24,1.0
104,205.6,37,1,28,1.0
105,206.2,40,6,32,1.0
106,206.9,33,0,32,2.0
107,207.6,34,0,28,2.0
108,208.2,36,2,28,2.0
109,209.4,36,3,28,2.0
110,210.0,38,5,28,2.0
111,210.1,34,0,32,1.0
112,210.4,34,0,32,1.0
113,210.8,35,2,32,1.0
114,211.9,35,0,28,1.0
115,212.2,41,2,28,1.0
116,213.0,35,0,32,1.0
117,213.1,37,5,32,2.0
118,213.3,40,4,32,1.0
119,216.0,36,0,28,1.0
120,216.4,36,1,28,1.0
121,217.0,36,4,28,2.0
122,217.2,40,6,28,1.0
123,220.0,37,0,24,2.0
