,time,down_id,quality,buffer,path:
0,0.0,6,4,0,2.0
1,5.2,8,1,0,1.0
2,17.1,2,4,8,1.0
3,17.3,3,4,12,2.0
4,35.1,7,6,16,2.0
5,43.5,1,1,20,1.0
6,45.7,3,5,24,1.0
7,62.2,8,4,12,1.0
8,70.4,8,6,16,2.0
9,75.4,7,2,16,1.0
10,81.3,10,2,16,1.0
11,85.5,11,4,20,1.0
12,100.0,8,0,24,1.0
13,101.6,8,6,24,1.0
14,106.2,6,1,24,2.0
15,107.5,11,5,24,2.0
16,111.9,6,3,24,2.0
17,113.2,10,6,24,2.0
18,120.1,4,6,24,2.0
19,132.6,9,2,24,1.0
20,138.2,4,5,28,2.0
21,140.9,11,1,24,2.0
22,141.9,8,1,24,2.0
23,142.9,9,0,24,2.0
24,143.4,5,0,28,2.0
25,143.8,10,1,32,2.0
26,144.7,7,5,28,2.0
27,147.0,10,2,28,1.0
28,148.9,11,4,24,2.0
29,152.0,11,0,20,2.0
30,152.4,13,3,20,2.0
31,153.5,13,1,20,1.0
32,154.0,15,5,24,2.0
33,154.6,9,4,24,1.0
34,156.5,9,1,24,2.0
35,157.7,10,2,24,2.0
36,158.5,15,3,24,1.0
37,159.5,16,6,24,1.0
38,159.5,14,2,24,2.0
39,160.5,14,2,24,2.0
40,161.4,12,2,24,2.0
41,162.2,10,5,28,1.0
42,162.7,17,5,32,2.0
43,165.5,17,5,28,1.0
44,165.9,15,2,32,2.0
45,167.4,18,1,32,2.0
46,168.4,12,5,32,2.0
47,170.7,17,2,32,1.0
48,173.7,20,0,28,2.0
49,174.2,14,0,32,2.0
50,174.2,14,6,32,1.0
51,174.5,16,4,32,2.0
52,177.6,14,0,28,2.0
53,177.9,17,6,28,2.0
54,181.1,20,4,24,2.0
55,184.2,20,1,20,2.0
56,185.2,16,2,20,2.0
57,186.5,21,2,20,2.0
58,187.3,18,0,24,2.0
59,187.5,20,2,24,1.0
60,187.7,18,6,24,2.0
61,189.2,24,6,20,1.0
62,190.8,21,0,24,1.0
63,191.0,22,2,24,1.0
64,191.9,19,1,24,1.0
65,192.5,24,1,24,2.0
66,192.6,22,5,28,1.0
67,193.3,23,3,28,2.0
68,194.4,19,3,32,2.0
69,194.6,18,6,32,1.0
70,196.9,21,1,28,2.0
71,197.4,20,1,28,1.0
72,197.6,23,6,28,2.0
73,198.0,23,2,28,1.0
74,198.5,25,2,28,1.0
75,199.1,19,6,28,2.0
76,199.2,21,4,32,1.0
77,200.3,26,2,28,1.0
78,201.3,25,3,32,1.0
79,202.2,25,0,32,1.0
80,202.4,27,3,32,1.0
81,203.8,27,5,28,1.0
82,205.3,25,6,32,1.0
83,207.3,23,1,32,2.0
84,207.9,26,3,28,1.0
85,208.1,23,4,28,2.0
86,209.1,29,3,28,1.0
87,209.4,24,5,28,2.0
88,210.2,24,0,28,2.0
89,210.5,25,0,28,2.0
90,210.7,26,3,32,1.0
91,210.8,25,5,32,2.0
92,211.6,28,2,32,1.0
93,212.5,26,6,32,1.0
94,213.7,24,3,32,2.0
95,214.3,29,2,32,1.0
96,214.8,30,5,32,2.0
97,215.7,28,0,32,1.0
98,216.1,24,6,28,1.0
99,218.2,25,3,28,1.0
100,219.4,31,6,28,1.0
101,219.6,26,2,32,2.0
102,220.9,31,6,28,2.0
103,222.6,27,6,32,1.0
104,224.3,27,2,28,1.0
105,224.7,33,5,28,2.0
106,225.0,27,2,28,1.0
107,225.8,33,2,28,1.0
108,226.8,33,0,32,1.0
109,227.2,28,4,32,1.0
110,228.3,27,1,28,2.0
111,228.9,27,3,28,2.0
112,229.6,33,3,28,2.0
113,229.6,32,6,28,1.0
114,230.5,30,3,28,2.0
115,231.2,29,2,28,2.0
116,231.5,29,6,28,2.0
117,232.6,34,3,28,1.0
118,232.8,29,4,28,2.0
119,233.5,35,4,28,2.0
120,233.9,29,1,32,1.0
121,235.8,29,3,28,1.0
122,235.8,34,0,28,2.0
123,236.0,36,5,32,2.0
124,236.9,33,4,32,1.0
125,239.8,30,5,28,2.0
126,240.1,33,6,32,1.0
127,241.1,30,3,32,2.0
128,241.5,31,5,32,2.0
129,242.2,37,2,32,2.0
130,243.8,31,4,28,2.0
131,244.1,37,6,32,1.0
132,244.7,31,1,32,2.0
133,245.1,35,5,32,2.0
134,246.0,31,3,32,2.0
135,246.4,34,6,32,2.0
136,247.4,32,3,32,2.0
