,time,down_id,quality,buffer,path:
0,0.0,1,0,0,2.0
1,1.4,7,5,4,2.0
2,5.2,1,0,4,1.0
3,10.3,2,0,4,1.0
4,16.5,8,2,8,1.0
5,26.2,4,4,8,2.0
6,29.7,3,0,12,1.0
7,35.4,3,0,16,1.0
8,35.8,10,4,16,2.0
9,37.0,10,4,16,1.0
10,48.6,6,6,16,1.0
11,55.0,5,0,16,2.0
12,56.4,10,5,20,2.0
13,71.2,6,0,20,1.0
14,72.9,13,1,16,1.0
15,76.0,15,4,16,1.0
16,85.2,10,0,16,1.0
17,86.0,13,5,16,1.0
18,94.8,9,0,16,2.0
19,98.0,9,0,20,2.0
20,100.7,10,0,16,2.0
21,102.7,11,0,12,2.0
22,103.8,11,0,16,2.0
23,104.5,11,0,16,2.0
24,105.1,11,0,16,2.0
25,105.8,18,4,16,2.0
26,108.2,12,0,12,1.0
27,109.5,13,1,16,2.0
28,110.5,15,3,16,2.0
29,111.5,15,5,16,2.0
30,111.6,12,0,20,1.0
31,113.6,13,0,16,1.0
32,113.6,13,0,16,2.0
33,114.1,13,0,16,2.0
34,114.8,13,0,16,2.0
35,115.1,13,0,16,1.0
36,115.3,16,3,16,2.0
37,116.9,14,0,12,1.0
38,117.8,14,0,16,1.0
39,118.1,17,4,20,2.0
40,119.2,14,0,20,1.0
41,120.1,15,0,16,1.0
42,120.8,15,3,16,1.0
43,127.6,17,0,8,1.0
44,130.7,17,0,12,1.0
45,133.9,25,0,8,1.0
46,134.6,18,0,8,2.0
47,137.2,19,0,4,2.0
48,138.3,19,0,8,2.0
49,138.9,19,5,8,2.0
50,139.1,25,5,12,1.0
51,144.1,20,0,8,2.0
52,144.5,20,0,12,2.0
53,145.0,21,0,8,2.0
54,145.4,21,0,12,2.0
55,145.8,21,0,12,2.0
56,146.2,26,1,12,2.0
57,146.9,24,2,16,2.0
58,147.7,24,2,20,2.0
59,148.5,22,5,20,2.0
60,150.5,25,2,20,2.0
61,151.7,22,0,20,2.0
62,152.0,26,3,20,2.0
63,153.2,23,0,16,2.0
64,153.5,24,6,20,2.0
65,154.2,23,0,20,1.0
66,154.5,23,0,20,1.0
67,154.8,28,2,20,1.0
68,155.1,23,0,20,2.0
69,155.5,23,0,20,2.0
70,155.8,23,0,20,2.0
71,156.2,23,0,20,2.0
72,156.4,26,6,24,1.0
73,156.6,24,0,20,2.0
74,157.0,24,0,20,2.0
75,157.5,29,5,20,2.0
76,158.7,30,3,20,1.0
77,160.2,29,2,24,1.0
78,161.2,30,3,24,1.0
79,162.2,31,0,24,1.0
80,162.5,25,0,24,2.0
81,162.5,28,1,28,1.0
82,162.8,26,6,28,2.0
83,163.0,25,0,28,1.0
84,163.2,27,6,28,1.0
85,165.3,26,0,28,1.0
86,165.3,33,4,28,2.0
87,165.6,26,0,28,1.0
88,166.0,26,0,28,1.0
89,166.6,26,4,28,1.0
90,169.9,31,0,28,2.0
91,170.4,27,0,28,2.0
92,170.9,27,2,28,2.0
93,171.5,28,3,28,1.0
94,172.3,27,0,28,2.0
95,172.8,34,4,24,2.0
96,176.1,33,5,28,2.0
97,179.7,35,6,24,2.0
98,180.2,34,4,24,1.0
99,184.4,30,0,24,2.0
100,184.9,31,0,20,2.0
101,185.4,34,0,20,2.0
102,185.8,33,3,20,2.0
103,187.4,35,3,20,2.0
104,189.5,38,0,16,2.0
105,190.1,32,0,20,2.0
106,190.3,32,0,20,1.0
107,190.6,39,4,24,2.0
108,190.6,38,1,24,1.0
109,191.3,32,0,24,1.0
110,191.7,32,0,24,1.0
111,192.0,32,0,24,1.0
112,192.4,35,3,24,1.0
113,193.0,33,0,24,2.0
114,193.6,33,0,24,2.0
115,193.9,40,4,24,1.0
116,194.2,34,6,24,2.0
117,196.2,38,1,28,1.0
118,196.7,36,5,24,1.0
119,198.8,34,0,28,1.0
120,199.1,34,0,28,2.0
121,199.1,35,4,28,1.0
122,199.6,34,0,28,2.0
123,200.1,40,6,28,2.0
124,201.7,35,0,24,1.0
125,202.0,37,1,24,1.0
126,202.5,35,0,28,1.0
127,202.8,35,0,28,1.0
128,203.1,35,0,28,1.0
129,203.4,37,4,28,1.0
130,205.3,36,3,24,1.0
131,205.4,40,0,24,2.0
132,206.1,37,2,24,2.0
133,206.4,36,2,24,1.0
134,207.7,36,0,24,1.0
135,208.1,40,2,24,2.0
136,208.1,36,2,24,1.0
137,209.3,37,0,20,2.0
138,209.3,38,3,20,1.0
139,209.6,37,0,20,2.0
140,209.9,37,0,20,2.0
141,210.1,37,0,20,2.0
142,210.5,40,3,20,2.0
143,210.7,41,6,20,1.0
144,211.6,40,6,20,2.0
145,212.7,39,3,20,1.0
146,213.5,41,0,20,1.0
147,213.8,38,0,20,1.0
148,214.1,39,0,20,1.0
149,214.4,38,0,20,1.0
150,214.8,39,4,20,1.0
151,216.1,41,5,20,2.0
152,216.7,46,3,16,1.0
153,218.6,44,6,20,1.0
154,219.4,41,1,20,2.0
155,220.1,46,4,20,2.0
156,222.4,44,4,20,1.0
157,223.9,46,6,20,2.0
158,224.9,41,0,16,1.0
159,225.1,41,0,16,1.0
160,225.4,42,2,16,1.0
161,226.2,47,0,20,1.0
162,226.4,41,0,24,1.0
163,226.7,46,2,24,1.0
164,227.8,43,4,24,1.0
165,228.5,48,6,24,2.0
166,229.4,46,0,24,1.0
167,229.7,48,1,24,1.0
168,230.4,47,4,28,1.0
169,230.9,48,5,28,2.0
170,231.7,42,0,28,2.0
171,231.9,42,0,28,2.0
172,232.1,45,3,28,2.0
173,232.3,49,3,28,1.0
174,232.7,46,1,28,2.0
175,233.1,43,0,28,2.0
176,233.2,43,0,32,1.0
177,233.3,49,2,32,2.0
178,233.4,43,0,32,1.0
179,233.6,48,4,32,2.0
180,233.7,43,0,32,1.0
181,233.9,50,5,32,1.0
182,234.2,50,6,32,2.0
183,236.6,44,0,28,1.0
184,236.6,44,0,28,2.0
185,236.8,44,0,32,2.0
186,236.9,46,4,32,1.0
187,237.1,44,1,32,2.0
188,237.5,44,0,32,2.0
189,237.8,50,4,32,2.0
190,238.7,44,0,32,2.0
191,239.0,46,0,32,2.0
192,239.2,51,6,32,2.0
193,239.8,44,0,32,1.0
194,240.6,45,0,28,2.0
195,240.6,45,0,28,1.0
196,240.8,45,0,32,2.0
197,240.9,45,3,32,1.0
198,241.1,45,0,32,2.0
199,241.3,48,5,32,2.0
200,242.2,45,0,32,2.0
201,242.4,51,5,32,2.0
202,242.7,49,2,32,1.0
203,243.1,49,4,32,2.0
204,243.7,45,0,32,2.0
205,243.9,45,4,32,1.0
206,243.9,46,5,32,2.0
207,245.2,46,0,28,2.0
208,245.5,48,2,28,2.0
209,245.8,53,6,28,2.0
210,246.8,52,4,32,2.0
211,247.3,46,0,32,1.0
212,248.6,49,6,28,1.0
213,248.6,52,5,28,2.0
214,249.6,47,0,32,2.0
215,249.8,54,6,32,2.0
216,252.6,48,0,28,2.0
217,252.6,48,0,28,1.0
218,252.8,48,0,32,2.0
219,253.0,49,0,32,1.0
220,253.0,53,6,32,2.0
221,253.4,50,0,32,1.0
222,254.0,48,0,32,1.0
223,254.0,48,0,32,2.0
224,254.3,52,3,32,2.0
225,254.6,48,0,32,1.0
226,254.8,48,0,32,2.0
227,255.0,48,3,32,2.0
228,255.2,48,0,32,1.0
229,255.5,53,1,32,2.0
230,255.8,54,2,32,2.0
231,255.8,52,3,32,1.0
232,256.2,48,5,32,2.0
233,257.2,50,4,28,2.0
234,257.8,53,2,28,2.0
235,258.0,52,3,28,1.0
236,258.2,49,0,28,2.0
237,258.4,49,0,28,2.0
238,258.7,49,0,28,2.0
239,258.9,55,6,28,2.0
240,259.3,50,4,28,1.0
241,259.5,54,2,32,2.0
242,260.0,51,1,32,2.0
243,260.1,53,0,32,1.0
244,260.3,50,0,32,1.0
245,260.4,49,0,32,2.0
246,260.6,49,0,32,1.0
247,260.6,50,0,28,2.0
248,260.7,51,0,28,1.0
249,260.9,50,0,28,2.0
250,260.9,50,0,28,1.0
251,261.1,55,0,28,2.0
252,261.3,56,6,28,1.0
253,261.4,50,0,28,2.0
254,261.6,50,4,28,2.0
255,262.6,50,0,28,2.0
256,262.8,50,4,28,2.0
257,263.8,50,0,28,2.0
258,264.1,57,2,28,2.0
259,264.6,51,0,28,2.0
260,264.9,51,0,28,2.0
261,265.1,54,0,28,2.0
262,265.5,51,0,28,2.0
263,265.6,53,0,32,1.0
264,265.8,51,0,32,2.0
265,266.0,56,2,32,1.0
266,266.1,51,0,32,2.0
267,266.3,57,6,32,2.0
268,267.2,54,0,32,1.0
269,267.5,52,3,32,2.0
270,267.6,51,0,32,1.0
271,267.9,55,2,32,1.0
272,268.2,51,0,32,2.0
273,268.5,51,0,32,2.0
274,268.7,59,5,28,1.0
275,268.8,53,0,28,2.0
276,269.1,57,6,28,2.0
277,270.2,59,5,28,2.0
278,270.5,57,0,32,1.0
279,270.9,53,3,32,1.0
280,271.1,55,4,32,2.0
281,271.9,58,0,32,2.0
