,time,down_id,quality,buffer,path:
0,0.0,2,4,0,2.0
1,5.2,8,5,0,1.0
2,17.3,3,1,8,2.0
3,21.9,1,1,12,2.0
4,25.9,4,1,16,2.0
5,28.9,8,5,16,2.0
6,43.5,5,5,8,1.0
7,49.3,11,4,12,1.0
8,49.5,12,0,8,2.0
9,51.6,12,2,12,2.0
10,62.3,9,4,16,1.0
11,62.4,10,0,16,2.0
12,64.1,11,0,20,2.0
13,66.1,6,0,20,2.0
14,68.7,10,2,24,2.0
15,77.0,8,6,24,1.0
16,77.4,7,0,24,2.0
17,82.7,7,0,28,2.0
18,90.3,9,0,20,2.0
19,93.6,16,4,16,2.0
20,97.7,18,3,12,1.0
21,103.7,18,1,8,1.0
22,106.3,14,0,12,2.0
23,106.8,17,6,16,2.0
24,106.8,19,2,16,1.0
25,110.3,15,1,20,2.0
26,111.0,15,4,24,2.0
27,112.9,13,0,24,2.0
28,113.3,18,0,28,2.0
29,113.7,14,0,24,2.0
30,114.1,16,5,24,2.0
31,115.8,19,2,28,1.0
32,122.1,23,5,20,2.0
33,122.5,23,4,20,1.0
34,134.1,20,2,12,2.0
35,134.8,23,2,12,1.0
36,139.1,25,3,12,2.0
37,140.5,26,6,16,2.0
38,142.9,28,6,16,2.0
39,143.5,21,0,16,1.0
40,145.5,28,3,20,1.0
41,146.6,25,1,20,2.0
42,147.3,26,0,20,2.0
43,147.7,22,0,20,2.0
44,148.1,28,5,24,2.0
45,151.2,26,4,20,2.0
46,153.2,29,1,20,2.0
47,153.6,26,3,16,1.0
48,154.0,28,6,20,2.0
49,155.0,25,5,20,1.0
50,157.9,24,0,20,2.0
51,158.2,24,0,20,1.0
52,158.3,28,3,24,2.0
53,158.5,26,1,20,1.0
54,159.2,29,5,20,1.0
55,160.4,26,6,20,2.0
56,162.3,28,1,20,1.0
57,162.6,28,4,16,2.0
58,162.8,26,0,16,1.0
59,163.0,26,0,16,1.0
60,163.4,31,6,16,1.0
61,166.2,26,0,16,2.0
62,166.8,34,5,12,2.0
63,166.9,27,5,16,1.0
64,171.3,27,0,20,1.0
65,171.9,28,6,20,2.0
66,172.3,32,5,20,1.0
67,175.6,29,0,16,2.0
68,176.1,32,6,16,2.0
69,179.2,36,6,20,2.0
70,183.0,32,0,20,2.0
71,183.4,37,3,20,2.0
72,185.0,32,6,24,2.0
73,187.9,30,0,24,2.0
74,188.5,30,6,28,2.0
75,189.0,31,0,24,1.0
76,189.3,36,3,24,1.0
77,190.5,36,3,24,1.0
78,191.7,37,1,24,1.0
79,192.4,32,0,24,1.0
80,192.7,33,3,20,1.0
81,194.1,32,0,20,2.0
82,194.2,36,1,24,1.0
83,194.7,34,4,24,2.0
84,194.8,32,4,24,1.0
85,197.0,38,1,20,1.0
86,197.6,33,6,24,1.0
87,198.9,33,0,24,2.0
88,199.4,34,3,24,2.0
89,200.1,35,2,24,1.0
90,201.2,38,3,20,2.0
91,201.3,34,0,24,1.0
92,201.6,36,1,24,1.0
93,202.1,34,0,24,1.0
94,202.4,35,3,24,1.0
95,203.1,34,0,24,2.0
96,203.6,36,0,24,1.0
97,203.8,36,0,24,2.0
98,203.9,37,6,24,1.0
99,204.6,42,0,20,2.0
100,205.3,37,4,24,2.0
101,206.4,40,2,24,1.0
102,207.7,35,0,28,1.0
103,208.1,39,5,28,1.0
104,209.2,43,6,24,2.0
105,209.9,42,2,28,1.0
106,210.2,39,1,32,2.0
107,210.6,43,2,32,2.0
108,210.8,37,0,32,1.0
109,211.1,36,0,32,1.0
110,211.4,41,6,32,1.0
111,211.5,38,2,32,2.0
112,213.0,41,1,28,2.0
113,213.3,38,1,32,1.0
114,213.8,37,0,32,2.0
115,214.0,41,2,32,1.0
116,214.2,37,0,32,2.0
117,214.7,37,0,32,2.0
118,215.1,37,0,32,1.0
119,215.2,37,0,32,2.0
120,215.4,42,2,32,1.0
121,215.8,39,4,32,2.0
122,216.6,40,3,28,1.0
123,218.2,43,5,28,1.0
124,218.2,44,6,28,2.0
125,220.3,42,6,28,1.0
126,222.3,45,2,28,2.0
127,222.8,39,0,28,1.0
128,223.0,39,0,28,1.0
129,223.3,39,5,28,1.0
130,224.0,39,0,32,2.0
131,224.4,39,0,32,2.0
132,224.7,45,3,28,1.0
133,224.9,40,2,28,2.0
134,225.9,44,4,28,1.0
135,226.3,41,5,28,2.0
136,228.3,41,3,28,1.0
137,228.6,48,6,24,2.0
138,229.2,41,0,24,1.0
139,229.5,43,1,24,1.0
140,230.0,41,0,24,1.0
141,230.3,42,3,24,1.0
142,230.9,48,3,28,2.0
143,231.4,42,5,28,2.0
144,231.4,47,5,28,1.0
145,231.9,48,6,28,2.0
146,233.2,44,1,24,2.0
147,233.2,45,6,28,1.0
148,233.5,45,5,28,2.0
149,234.3,42,0,28,2.0
150,234.5,43,5,28,2.0
151,235.1,42,0,28,2.0
152,235.3,42,0,28,2.0
153,235.5,46,0,28,2.0
154,235.8,44,6,32,2.0
155,236.8,45,1,28,1.0
156,237.1,49,0,28,2.0
157,237.4,50,0,32,2.0
158,237.4,46,2,32,1.0
159,240.5,45,5,28,2.0
160,240.5,50,5,28,1.0
161,241.6,50,3,32,2.0
162,242.0,50,4,32,2.0
163,242.6,51,3,32,2.0
164,244.5,45,0,28,2.0
165,244.5,48,0,28,1.0
166,244.8,50,3,32,2.0
167,244.9,45,0,32,1.0
168,245.2,45,1,32,2.0
169,245.3,46,4,32,1.0
170,245.5,46,3,32,2.0
171,246.0,45,0,32,2.0
172,246.2,46,2,32,2.0
173,246.6,51,6,32,2.0
174,247.3,45,6,32,2.0
175,248.5,45,4,32,2.0
176,248.6,48,6,28,1.0
177,249.3,47,4,28,2.0
178,249.8,50,5,28,2.0
179,250.5,47,6,28,2.0
180,251.1,49,3,28,2.0
181,251.5,46,0,28,2.0
182,251.7,52,6,28,2.0
183,252.6,48,3,24,1.0
184,252.8,48,3,28,2.0
185,253.3,47,1,28,2.0
186,253.6,47,0,28,2.0
187,253.8,49,0,28,2.0
188,254.0,47,0,28,2.0
189,254.2,47,0,28,2.0
190,254.4,49,3,28,2.0
191,254.7,51,4,28,2.0
192,254.9,49,1,28,1.0
193,255.4,52,5,28,2.0
194,255.8,47,0,28,1.0
195,256.2,47,0,28,1.0
196,256.4,47,0,28,2.0
197,256.5,55,5,24,1.0
198,256.6,50,5,24,2.0
199,257.2,52,2,24,2.0
200,257.7,54,6,24,2.0
201,258.5,55,3,28,2.0
202,258.7,48,0,32,1.0
203,258.8,48,0,32,2.0
204,259.1,50,0,32,2.0
205,259.1,55,1,32,1.0
206,259.3,49,0,32,2.0
207,259.3,54,2,32,1.0
208,259.5,48,0,32,2.0
209,259.8,48,0,32,2.0
210,259.8,48,3,32,1.0
211,260.0,50,2,32,2.0
212,260.5,48,0,32,1.0
213,260.6,53,1,28,2.0
214,260.7,49,0,28,1.0
215,260.9,56,4,28,1.0
216,261.0,51,6,32,2.0
217,261.9,56,4,32,2.0
218,264.5,50,0,28,2.0
219,264.5,50,0,28,1.0
220,264.8,50,2,32,2.0
221,264.9,50,0,32,1.0
222,265.3,54,2,32,1.0
223,265.4,52,5,32,2.0
224,266.7,55,3,32,1.0
225,267.1,50,0,32,2.0
226,267.4,54,5,32,2.0
227,267.7,51,3,32,1.0
228,268.7,53,0,28,2.0
229,268.9,58,5,28,1.0
230,269.0,57,2,28,2.0
231,269.5,56,4,32,2.0
232,270.5,57,5,32,2.0
233,272.5,52,5,28,2.0
234,272.5,52,0,28,1.0
235,272.9,52,0,32,1.0
236,273.3,52,0,32,1.0
237,273.7,57,3,32,1.0
238,274.9,55,0,32,2.0
239,275.0,57,6,32,1.0
240,275.2,55,2,32,2.0
241,275.5,59,0,32,2.0
