,time,down_id,quality,buffer,path:
0,0.0,2,5,0,2.0
1,5.2,7,3,0,1.0
2,23.7,2,5,8,2.0
3,27.7,5,1,12,1.0
4,35.2,6,6,16,1.0
5,46.0,8,2,16,2.0
6,53.2,7,3,20,2.0
7,53.4,8,6,24,1.0
8,65.6,2,5,24,2.0
9,77.3,1,5,24,1.0
10,95.4,2,0,28,1.0
11,97.1,3,3,24,1.0
12,104.0,6,4,20,2.0
13,104.4,6,2,24,1.0
14,108.7,7,4,20,2.0
15,112.0,11,2,20,2.0
16,113.1,8,6,24,2.0
17,113.6,11,6,24,1.0
18,124.2,7,0,24,2.0
19,125.5,7,2,24,2.0
20,138.6,9,4,24,2.0
21,142.3,10,0,28,2.0
22,142.9,7,3,32,2.0
23,144.8,7,1,32,2.0
24,145.7,6,2,32,2.0
25,147.0,7,0,32,2.0
26,147.4,7,0,32,2.0
27,147.9,5,2,32,2.0
28,148.7,4,6,32,2.0
29,148.8,8,2,32,1.0
30,150.9,10,6,28,2.0
31,153.7,5,5,32,1.0
32,154.5,7,5,32,2.0
33,156.3,6,1,28,1.0
34,157.3,11,2,28,1.0
35,158.7,9,0,28,1.0
36,159.1,10,0,24,1.0
37,159.4,10,0,24,1.0
38,159.8,10,0,24,1.0
39,159.9,7,6,24,2.0
40,160.2,12,5,24,1.0
41,162.9,9,1,24,1.0
42,163.6,15,6,24,1.0
43,165.9,15,4,24,2.0
44,166.4,14,1,28,1.0
45,167.2,14,3,28,1.0
46,168.3,12,5,28,1.0
47,169.3,14,1,28,2.0
48,169.9,12,0,28,2.0
49,170.5,16,6,28,2.0
50,174.7,13,6,28,2.0
51,180.4,16,4,24,2.0
52,183.8,13,4,20,2.0
53,187.2,16,3,16,2.0
54,188.9,19,6,16,1.0
55,189.2,18,5,16,2.0
56,193.8,19,0,16,2.0
57,194.0,15,1,20,1.0
58,194.4,16,1,20,2.0
59,194.5,15,4,20,1.0
60,195.3,18,0,16,2.0
61,195.8,23,3,16,2.0
62,196.4,19,0,16,1.0
63,196.7,23,0,16,1.0
64,196.9,16,0,20,1.0
65,197.0,21,4,20,2.0
66,197.1,21,2,20,1.0
67,197.8,17,1,24,1.0
68,198.2,17,1,28,1.0
69,198.7,22,6,28,1.0
70,198.7,18,5,28,2.0
71,200.3,23,6,28,1.0
72,201.4,19,3,28,1.0
73,202.5,17,1,28,2.0
74,202.7,23,6,28,1.0
75,203.4,23,0,24,2.0
76,203.6,20,2,24,1.0
77,204.0,19,4,24,2.0
78,204.6,23,4,28,1.0
79,205.6,23,4,28,1.0
80,206.7,22,4,28,1.0
81,209.0,25,2,24,1.0
82,209.3,19,3,24,2.0
83,210.1,24,4,28,1.0
84,210.2,26,0,28,2.0
85,210.5,20,5,32,2.0
86,211.4,21,4,32,1.0
87,212.5,24,4,32,1.0
88,213.7,27,3,32,1.0
89,214.0,26,0,32,2.0
90,214.5,21,2,32,2.0
91,214.9,27,1,28,1.0
92,215.5,24,1,32,1.0
93,215.7,23,3,32,2.0
94,216.1,27,0,32,1.0
95,216.5,24,4,32,1.0
96,216.8,28,4,32,2.0
97,218.3,23,1,32,1.0
98,218.8,26,3,32,1.0
99,220.0,26,2,28,1.0
100,220.3,24,2,32,2.0
101,221.1,23,6,32,1.0
102,221.3,27,2,32,2.0
103,222.4,28,2,32,1.0
104,222.6,24,1,32,2.0
105,223.3,25,5,28,2.0
106,223.6,26,6,28,1.0
107,225.2,25,1,28,1.0
108,225.8,25,1,28,1.0
109,226.3,26,5,28,1.0
110,226.4,27,4,28,2.0
111,228.0,24,5,24,1.0
112,228.2,27,0,24,2.0
113,228.5,25,5,24,2.0
114,229.2,28,6,24,1.0
115,230.2,27,0,24,2.0
116,230.4,28,2,24,2.0
117,231.0,28,0,20,2.0
118,231.3,28,0,20,2.0
119,231.5,30,5,20,2.0
120,232.3,32,0,24,2.0
121,232.5,26,2,24,1.0
122,232.5,28,0,28,2.0
123,232.8,29,2,28,2.0
124,233.2,26,0,32,2.0
125,233.4,25,1,32,1.0
126,233.4,28,6,32,2.0
127,233.9,32,5,32,1.0
128,234.1,28,0,32,2.0
129,234.4,25,1,32,2.0
130,234.7,28,0,32,2.0
131,234.9,27,5,32,2.0
132,235.5,33,3,28,2.0
133,236.0,27,2,32,2.0
134,236.4,32,1,32,1.0
135,236.5,26,3,32,2.0
136,237.0,29,6,32,1.0
137,237.0,30,3,32,2.0
138,237.7,30,4,32,2.0
139,239.0,34,2,28,2.0
140,239.5,33,1,32,2.0
141,239.8,29,3,32,2.0
142,240.4,33,5,32,2.0
143,241.5,28,3,32,2.0
144,241.8,34,6,32,1.0
145,241.9,34,5,32,2.0
146,242.9,31,5,32,2.0
147,243.6,29,5,32,2.0
148,245.0,28,4,32,2.0
149,245.7,34,1,32,2.0
150,246.0,31,0,32,2.0
151,246.2,32,0,32,2.0
152,246.3,29,4,32,1.0
153,246.4,31,3,32,2.0
154,246.9,34,2,32,2.0
155,247.3,30,2,28,2.0
156,247.7,30,4,28,2.0
157,248.6,30,0,28,2.0
158,248.8,36,4,28,2.0
159,249.3,35,1,28,1.0
160,249.5,33,2,32,2.0
161,249.9,34,3,32,2.0
162,250.9,35,1,28,2.0
163,250.9,35,5,28,1.0
164,251.2,34,5,32,2.0
165,252.2,35,5,32,2.0
166,253.2,32,3,32,2.0
167,253.6,35,1,32,2.0
168,254.0,30,3,32,2.0
169,254.4,35,2,32,2.0
170,254.9,33,0,32,2.0
171,255.1,35,0,28,2.0
172,255.3,33,5,28,2.0
173,256.0,36,1,28,1.0
174,256.2,34,0,28,2.0
175,256.5,35,3,28,2.0
176,256.9,38,2,28,1.0
177,257.0,37,0,28,2.0
178,257.2,34,3,32,2.0
179,257.7,36,6,32,2.0
180,258.9,32,0,28,2.0
181,258.9,39,6,28,1.0
182,259.1,35,5,32,2.0
183,262.9,40,3,28,2.0
184,262.9,40,5,28,1.0
185,266.9,36,3,28,2.0
186,266.9,37,0,28,1.0
187,267.3,38,1,32,1.0
188,267.5,37,0,32,2.0
189,267.8,41,4,32,2.0
190,268.1,38,3,32,1.0
191,270.9,39,5,28,2.0
192,270.9,37,4,28,1.0
193,271.7,36,4,32,2.0
194,272.8,38,3,32,2.0
195,273.5,37,5,32,1.0
196,273.8,41,5,32,2.0
197,275.3,42,0,28,2.0
198,275.5,38,0,32,2.0
199,275.7,40,0,32,2.0
200,275.9,37,6,32,2.0
201,276.3,39,5,32,1.0
202,276.7,36,3,32,2.0
203,277.1,37,4,32,2.0
204,277.5,37,3,32,1.0
205,277.8,40,3,32,2.0
206,278.3,38,5,32,2.0
207,278.4,41,5,32,1.0
208,279.1,37,1,28,2.0
209,279.4,40,6,28,2.0
210,279.7,37,2,28,1.0
211,280.2,38,6,28,1.0
212,280.4,42,4,28,2.0
213,280.9,40,4,28,2.0
214,281.2,39,0,28,1.0
215,281.3,37,5,28,1.0
216,281.7,38,6,28,2.0
217,281.8,43,1,28,1.0
218,281.9,38,3,32,1.0
219,282.2,43,2,32,1.0
220,282.5,43,1,32,1.0
221,282.6,43,4,32,2.0
222,282.7,40,2,32,1.0
223,283.0,40,0,28,1.0
224,283.1,44,0,28,1.0
225,283.2,38,6,28,2.0
226,283.3,38,2,32,1.0
227,283.5,44,1,32,1.0
228,283.7,44,0,32,1.0
229,283.8,38,4,32,1.0
230,284.1,38,4,32,2.0
231,284.3,42,1,32,1.0
232,284.4,43,4,32,1.0
233,284.8,42,2,32,1.0
234,284.9,39,1,32,2.0
235,285.1,45,3,32,1.0
236,285.1,38,4,32,2.0
237,286.9,40,6,28,1.0
238,286.9,42,4,28,2.0
239,287.6,46,5,32,2.0
240,288.0,45,0,32,1.0
241,288.1,43,2,32,1.0
242,288.5,39,3,32,1.0
243,290.9,46,4,28,2.0
244,290.9,44,1,28,1.0
245,291.1,45,4,32,1.0
246,291.7,41,1,32,1.0
247,291.8,47,2,32,1.0
248,294.9,41,6,28,2.0
249,294.9,45,3,28,1.0
250,295.3,46,3,32,1.0
251,295.6,47,2,32,1.0
252,295.8,48,3,32,1.0
253,296.1,41,0,32,2.0
254,298.9,49,0,28,2.0
255,298.9,45,3,28,1.0
256,302.9,44,2,28,1.0
257,302.9,47,1,28,2.0
258,303.2,43,0,32,1.0
259,303.2,43,0,32,2.0
260,303.3,46,4,32,1.0
261,303.5,49,2,32,2.0
262,303.9,43,0,32,2.0
263,303.9,47,5,32,1.0
264,304.1,43,0,32,2.0
265,304.3,50,5,32,1.0
266,304.3,44,3,32,2.0
267,306.9,51,6,28,1.0
268,306.9,44,0,28,2.0
269,307.2,48,4,32,2.0
270,310.9,48,3,28,2.0
271,310.9,45,6,28,1.0
272,311.4,47,4,32,2.0
273,312.1,48,1,32,2.0
274,312.1,45,0,32,1.0
275,312.3,49,0,32,1.0
276,312.5,48,1,32,2.0
277,312.5,50,0,32,1.0
278,312.6,52,6,32,1.0
279,312.9,51,3,32,2.0
280,313.5,47,4,32,2.0
281,314.9,53,2,28,1.0
282,314.9,49,5,28,2.0
283,318.9,53,4,28,1.0
284,318.9,52,4,28,2.0
285,319.8,51,6,32,1.0
286,320.6,53,6,32,1.0
287,320.6,51,4,32,2.0
288,321.8,47,0,32,2.0
289,321.9,50,4,32,1.0
290,322.1,54,3,32,2.0
291,322.6,48,1,32,1.0
292,322.9,55,0,28,2.0
293,322.9,53,1,32,1.0
294,326.9,49,5,28,1.0
295,326.9,53,5,28,2.0
296,327.4,54,5,32,1.0
297,328.0,49,4,32,1.0
298,328.1,56,0,32,2.0
299,330.9,57,2,28,1.0
300,330.9,52,2,28,2.0
301,334.9,54,4,28,2.0
302,334.9,57,2,28,1.0
303,335.2,52,6,32,1.0
304,336.0,53,6,32,1.0
305,337.0,51,0,32,1.0
306,337.1,54,5,32,1.0
307,337.8,54,4,32,1.0
308,338.1,58,3,32,2.0
309,338.3,57,6,32,1.0
310,338.9,51,1,32,1.0
311,339.1,58,6,28,1.0
312,339.1,54,4,32,2.0
313,339.6,59,2,32,1.0
