,time,down_id,quality,buffer,path:
0,0.0,6,6,0,2.0
1,5.2,7,2,0,1.0
2,26.3,1,0,8,1.0
3,27.7,1,0,12,1.0
4,30.2,4,0,12,2.0
5,31.5,4,4,16,2.0
6,34.3,2,0,16,1.0
7,36.2,2,0,20,1.0
8,38.0,3,0,16,1.0
9,40.2,8,2,20,1.0
10,41.6,4,0,16,2.0
11,44.2,8,1,16,2.0
12,44.4,5,3,16,1.0
13,46.8,8,3,20,1.0
14,47.6,8,5,20,2.0
15,50.9,6,0,16,1.0
16,52.1,6,0,16,1.0
17,52.7,8,1,12,1.0
18,54.5,7,0,12,1.0
19,56.3,8,0,8,1.0
20,57.9,14,0,8,1.0
21,58.9,10,3,12,1.0
22,68.1,9,0,12,1.0
23,69.7,9,5,16,1.0
24,73.6,15,4,12,2.0
25,86.4,11,0,8,1.0
26,87.5,16,4,12,1.0
27,101.6,12,4,12,2.0
28,103.4,12,0,16,1.0
29,104.9,12,0,20,1.0
30,106.6,20,4,16,1.0
31,107.9,17,1,16,2.0
32,108.7,13,0,20,2.0
33,109.2,14,6,24,2.0
34,110.9,14,2,20,2.0
35,111.6,14,0,20,2.0
36,112.0,18,1,20,2.0
37,112.5,17,2,24,2.0
38,113.5,18,3,20,2.0
39,115.4,15,0,20,2.0
40,115.8,15,0,20,2.0
41,116.3,16,4,20,2.0
42,123.2,22,0,16,1.0
43,124.5,20,1,20,1.0
44,129.6,24,3,12,2.0
45,132.2,23,3,12,1.0
46,138.3,22,4,16,2.0
47,140.7,19,0,16,2.0
48,141.2,19,0,20,2.0
49,141.7,20,0,16,2.0
50,142.1,20,0,20,1.0
51,142.2,20,0,20,2.0
52,142.7,20,0,20,2.0
53,143.2,22,5,20,2.0
54,144.9,25,6,20,1.0
55,145.7,21,0,16,2.0
56,146.1,21,0,20,2.0
57,146.4,25,6,20,2.0
58,148.9,21,0,24,2.0
59,149.2,22,0,20,2.0
60,149.6,22,0,20,2.0
61,149.9,27,2,20,2.0
62,151.1,22,0,24,2.0
63,151.4,26,1,24,2.0
64,152.1,22,0,28,2.0
65,152.5,25,4,28,2.0
66,154.6,27,0,24,2.0
67,154.9,24,2,24,1.0
68,155.0,25,4,24,2.0
69,156.0,26,0,24,1.0
70,156.5,26,3,24,1.0
71,157.8,29,2,20,1.0
72,158.0,28,5,20,2.0
73,159.1,24,0,24,1.0
74,159.4,24,6,24,1.0
75,160.8,24,0,24,1.0
76,161.1,26,0,24,1.0
77,161.4,25,0,20,1.0
78,161.6,25,0,20,1.0
79,161.8,27,1,20,1.0
80,161.9,31,1,24,2.0
81,162.2,30,4,24,1.0
82,162.6,26,6,28,2.0
83,164.8,25,0,32,1.0
84,165.0,25,0,32,2.0
85,165.1,25,0,32,1.0
86,165.4,26,0,28,1.0
87,165.5,29,5,28,2.0
88,165.8,26,0,28,1.0
89,166.1,26,0,28,1.0
90,166.9,31,6,28,1.0
91,171.3,33,3,24,2.0
92,173.4,32,4,24,2.0
93,175.2,28,0,24,1.0
94,176.3,32,0,28,2.0
95,176.7,35,6,28,1.0
96,176.7,28,0,28,2.0
97,177.2,28,0,28,2.0
98,177.6,29,0,24,2.0
99,178.1,32,1,24,2.0
100,179.0,35,1,24,2.0
101,179.9,33,0,28,2.0
102,180.4,33,0,28,2.0
103,180.9,29,0,28,2.0
104,181.5,31,2,24,2.0
105,182.8,30,0,24,2.0
106,183.3,30,0,24,2.0
107,183.7,32,6,24,2.0
108,186.9,31,0,20,2.0
109,187.4,31,4,20,2.0
110,190.7,33,1,16,2.0
111,191.0,32,0,16,1.0
112,191.3,33,0,16,1.0
113,191.7,32,4,16,1.0
114,191.7,32,0,16,2.0
115,192.3,38,5,16,2.0
116,194.3,37,1,12,1.0
117,194.9,33,0,16,1.0
118,195.3,33,0,16,1.0
119,195.6,34,4,16,1.0
120,197.2,40,0,20,2.0
121,197.7,34,0,20,2.0
122,198.0,40,2,24,1.0
123,198.2,34,0,24,2.0
124,198.7,34,0,24,2.0
125,198.8,34,0,24,1.0
126,199.1,35,4,24,1.0
127,199.1,38,6,24,2.0
128,201.6,35,0,20,1.0
129,201.9,35,0,20,1.0
130,202.2,35,0,20,1.0
131,202.5,35,0,20,1.0
132,202.8,41,3,20,1.0
133,203.2,35,0,20,2.0
134,203.6,35,0,24,1.0
135,203.9,35,3,24,1.0
136,204.0,36,6,24,2.0
137,205.2,35,0,24,1.0
138,205.5,36,0,20,1.0
139,205.8,43,4,24,1.0
140,207.9,36,0,28,1.0
141,208.3,36,0,28,1.0
142,208.6,39,1,28,1.0
143,209.1,38,5,32,1.0
144,209.3,37,3,28,2.0
145,210.0,40,2,28,2.0
146,210.8,37,1,28,2.0
147,211.5,39,6,28,2.0
148,212.0,43,2,28,1.0
149,212.7,40,5,28,1.0
150,213.5,38,0,24,2.0
151,214.0,43,1,24,2.0
152,214.7,38,0,24,2.0
153,215.2,38,0,24,2.0
154,215.7,38,0,24,1.0
155,215.8,38,2,24,2.0
156,216.1,43,0,24,1.0
157,216.4,43,5,24,1.0
158,217.6,45,4,20,2.0
159,218.7,40,6,20,1.0
160,221.0,45,2,24,2.0
161,222.5,42,2,20,1.0
162,222.7,43,0,20,2.0
163,223.2,40,0,20,2.0
164,223.4,44,0,24,1.0
165,223.7,42,2,24,2.0
166,223.7,42,6,28,1.0
167,224.9,45,4,28,2.0
168,225.6,48,0,24,1.0
169,225.9,41,0,28,1.0
170,226.2,41,5,28,1.0
171,228.0,47,6,28,2.0
172,228.2,41,0,28,1.0
173,228.5,48,5,28,1.0
174,229.6,42,0,28,2.0
175,229.9,48,2,28,2.0
176,230.5,43,4,28,2.0
177,231.3,42,0,28,2.0
178,231.5,44,3,28,2.0
179,231.9,48,5,28,2.0
180,232.0,42,0,28,1.0
181,232.3,42,0,28,1.0
182,232.6,42,0,28,1.0
183,232.9,42,0,28,1.0
184,233.0,42,0,28,2.0
185,233.1,48,1,28,1.0
186,233.2,43,0,24,2.0
187,233.4,45,5,24,2.0
188,233.7,43,0,24,1.0
189,234.0,43,0,24,1.0
190,234.2,43,0,24,2.0
191,234.3,43,0,24,1.0
192,234.4,43,0,24,2.0
193,234.6,43,0,24,2.0
194,234.7,43,0,24,1.0
195,234.8,43,0,24,2.0
196,235.0,43,0,24,1.0
197,235.1,43,0,24,2.0
198,235.2,43,0,24,1.0
199,235.3,43,0,24,2.0
200,235.5,43,0,24,2.0
201,235.5,46,4,24,1.0
202,235.7,47,5,24,2.0
203,236.4,43,0,24,2.0
204,236.7,43,0,24,2.0
205,236.9,43,0,24,2.0
206,237.2,43,1,24,2.0
207,237.5,46,0,20,2.0
208,237.8,44,0,24,1.0
209,237.8,44,0,24,2.0
210,238.0,44,0,24,2.0
211,238.1,46,0,24,1.0
212,238.3,44,0,24,2.0
213,238.5,44,0,24,1.0
214,238.6,47,4,24,2.0
215,239.0,44,0,24,1.0
216,239.3,44,0,24,2.0
217,239.4,44,3,24,1.0
218,239.6,51,6,24,2.0
219,240.4,44,1,28,2.0
220,240.8,48,2,28,2.0
221,240.9,44,0,28,1.0
222,241.2,45,3,24,1.0
223,241.3,50,5,24,2.0
224,241.9,51,3,28,2.0
225,242.2,45,0,28,2.0
226,242.5,45,0,28,2.0
227,242.7,49,5,28,2.0
228,243.1,51,6,28,1.0
229,243.4,45,0,32,2.0
230,243.6,45,0,32,2.0
231,243.8,50,1,32,2.0
232,244.1,45,0,32,2.0
233,244.4,46,4,32,2.0
234,245.4,46,0,28,2.0
235,245.6,49,6,28,2.0
236,246.0,46,0,28,1.0
237,246.3,51,4,28,2.0
238,246.5,46,0,28,1.0
239,246.9,52,4,28,2.0
240,247.0,50,0,28,1.0
241,247.3,46,0,28,1.0
242,247.7,46,0,28,1.0
243,247.8,51,0,32,2.0
244,248.0,46,0,32,2.0
245,248.1,47,4,32,1.0
246,248.2,52,1,32,2.0
247,248.5,46,0,32,2.0
248,248.7,46,0,32,2.0
249,249.0,46,0,32,2.0
250,249.2,54,0,28,2.0
251,249.4,47,0,32,2.0
252,249.6,47,0,32,2.0
253,249.7,53,5,32,1.0
254,249.8,47,0,32,2.0
255,250.0,47,0,32,2.0
256,250.2,49,0,32,2.0
257,250.4,47,2,32,2.0
258,250.8,53,0,32,2.0
259,253.2,48,1,28,2.0
260,253.2,48,0,28,1.0
261,253.5,51,5,32,2.0
262,253.8,48,2,32,1.0
263,254.2,48,0,32,2.0
264,254.4,51,5,32,2.0
265,255.1,53,6,32,2.0
266,255.8,55,6,32,1.0
267,256.1,48,0,32,2.0
268,256.3,48,0,32,2.0
269,256.6,48,0,32,2.0
270,256.8,48,0,32,2.0
271,257.0,48,0,32,2.0
272,257.3,50,2,28,2.0
273,257.6,54,6,28,2.0
274,258.4,53,6,32,1.0
275,258.4,55,0,32,2.0
276,258.7,49,0,32,2.0
277,258.9,49,0,32,2.0
278,259.1,52,6,32,2.0
279,260.3,49,0,32,1.0
280,260.5,49,0,32,1.0
281,260.6,49,0,32,2.0
282,260.7,49,0,32,1.0
283,260.8,51,0,32,2.0
284,260.9,49,0,32,1.0
285,261.0,50,4,32,1.0
286,261.1,49,0,32,2.0
287,261.3,50,2,28,2.0
288,261.8,50,0,28,2.0
289,262.1,50,0,28,2.0
290,262.3,53,3,28,2.0
291,263.1,50,0,28,2.0
292,263.3,57,3,28,1.0
293,263.3,56,0,28,2.0
294,263.6,51,1,32,2.0
295,263.9,50,0,32,2.0
296,264.2,50,0,32,2.0
297,265.2,51,0,28,1.0
298,265.2,57,2,28,2.0
299,265.6,57,3,32,1.0
300,265.9,56,0,32,2.0
301,266.2,56,4,32,2.0
302,267.1,55,3,32,1.0
303,267.2,51,0,32,2.0
304,267.4,52,1,32,2.0
305,267.9,51,0,32,2.0
306,268.0,51,0,32,1.0
307,268.1,56,2,32,2.0
308,268.4,52,0,32,1.0
309,268.7,51,0,32,2.0
310,268.7,57,1,32,1.0
311,269.0,53,1,32,2.0
312,269.3,52,0,28,1.0
313,269.4,53,3,28,2.0
314,269.6,52,0,28,1.0
315,269.9,52,0,28,1.0
316,270.0,58,6,28,2.0
317,270.3,52,0,28,1.0
318,270.6,58,4,28,1.0
319,271.1,52,0,32,2.0
320,271.3,52,0,32,2.0
321,271.6,52,0,32,2.0
322,271.9,56,0,32,2.0
323,272.2,57,1,32,2.0
324,272.6,52,0,32,2.0
325,272.8,52,0,32,1.0
326,272.8,52,0,32,2.0
327,273.1,52,0,32,2.0
328,273.2,56,3,28,1.0
329,273.5,53,0,28,2.0
330,273.9,54,4,28,2.0
331,274.4,54,1,28,1.0
332,275.2,58,0,28,1.0
333,275.3,53,0,28,2.0
334,275.5,53,0,28,1.0
335,275.5,53,0,28,2.0
336,275.8,53,0,28,2.0
337,275.9,56,0,28,1.0
338,276.0,53,0,28,2.0
339,276.2,57,5,28,2.0
340,276.2,53,0,28,1.0
341,276.5,53,0,28,1.0
342,276.8,53,4,28,1.0
343,276.9,59,6,28,2.0
