,time,down_id,quality,buffer,path:
0,0.0,5,2,0,2.0
1,2.9,8,0,4,2.0
2,3.9,3,3,8,2.0
3,5.2,7,3,8,1.0
4,15.3,8,2,16,2.0
5,22.2,2,4,16,2.0
6,27.7,8,1,20,1.0
7,36.4,4,6,20,1.0
8,36.9,4,5,24,2.0
9,45.8,1,0,28,1.0
10,46.7,5,0,32,1.0
11,47.4,9,3,28,1.0
12,51.6,9,2,24,2.0
13,52.1,7,4,28,1.0
14,62.5,5,2,20,2.0
15,66.7,10,1,16,1.0
16,67.3,9,0,16,2.0
17,69.7,11,3,16,2.0
18,70.6,9,1,20,1.0
19,74.2,13,2,20,1.0
20,80.1,7,0,24,1.0
21,81.4,11,5,24,1.0
22,86.7,9,6,28,2.0
23,98.5,7,1,28,1.0
24,102.1,13,4,28,1.0
25,108.2,13,4,28,2.0
26,111.7,13,6,28,2.0
27,118.9,9,3,28,2.0
28,120.8,12,0,28,1.0
29,122.7,9,3,32,1.0
30,126.1,11,4,32,2.0
31,140.9,12,0,32,2.0
32,141.4,7,4,32,2.0
33,141.5,6,4,32,1.0
34,145.1,7,3,32,2.0
35,146.8,10,6,32,2.0
36,150.2,13,5,32,2.0
37,154.4,11,3,32,2.0
38,155.1,11,0,28,1.0
39,155.6,11,3,32,1.0
40,156.2,11,0,32,2.0
41,156.7,8,6,32,2.0
42,157.7,14,0,32,1.0
43,159.0,14,0,28,1.0
44,159.3,8,4,32,1.0
45,161.6,9,6,32,1.0
46,162.5,14,4,32,2.0
47,164.1,16,0,28,2.0
48,164.6,10,1,32,2.0
49,165.5,16,3,32,1.0
50,165.7,9,2,32,2.0
51,167.7,12,4,28,2.0
52,167.8,11,1,28,1.0
53,169.0,13,0,28,1.0
54,170.6,11,5,28,1.0
55,172.0,11,6,24,2.0
56,176.6,17,5,20,2.0
57,179.5,14,0,20,2.0
58,179.8,19,2,20,2.0
59,181.6,19,1,24,2.0
60,182.6,19,0,24,2.0
61,183.1,20,4,20,2.0
62,186.2,16,0,24,2.0
63,186.6,17,3,24,2.0
64,187.8,15,3,20,2.0
65,189.3,17,2,24,2.0
66,189.5,15,5,24,1.0
67,190.7,22,0,24,2.0
68,191.1,21,3,24,2.0
69,191.8,18,0,24,1.0
70,192.1,16,4,28,1.0
71,192.1,22,5,32,2.0
72,194.8,17,5,32,1.0
73,195.4,19,0,28,2.0
74,196.0,20,2,28,2.0
75,196.9,21,0,28,1.0
76,197.1,18,4,28,1.0
77,197.9,20,2,28,2.0
78,199.0,22,1,28,1.0
79,199.3,18,2,24,2.0
80,199.4,20,6,24,1.0
81,200.6,21,3,24,2.0
82,201.6,19,3,24,2.0
83,202.1,18,5,24,1.0
84,204.1,23,0,20,2.0
85,204.4,26,6,20,1.0
86,204.8,21,3,24,2.0
87,206.2,23,4,28,1.0
88,206.4,24,3,28,2.0
89,207.5,22,0,24,1.0
90,207.9,24,2,28,2.0
91,207.9,20,4,28,1.0
92,209.0,23,2,28,2.0
93,209.5,27,6,28,2.0
94,210.5,22,0,32,2.0
95,210.8,24,4,32,1.0
96,210.8,21,5,32,2.0
97,212.1,21,5,28,1.0
98,212.5,22,6,28,2.0
99,213.1,21,4,28,1.0
100,214.4,25,4,28,1.0
101,215.3,24,1,24,2.0
102,216.0,27,0,24,2.0
103,216.6,24,6,24,2.0
104,217.0,27,1,28,1.0
105,217.7,28,6,28,1.0
106,218.9,27,1,28,2.0
107,219.5,25,5,24,2.0
108,221.4,24,6,28,1.0
109,222.5,24,2,28,2.0
110,223.1,27,4,24,1.0
111,223.7,31,1,24,2.0
112,224.5,31,6,28,2.0
113,224.7,24,5,28,1.0
114,225.9,24,4,28,1.0
115,227.1,32,2,24,1.0
116,227.8,30,4,24,2.0
117,228.2,28,5,28,1.0
118,229.9,26,4,32,2.0
119,230.9,26,6,32,2.0
120,231.1,32,4,28,1.0
121,231.4,33,4,28,2.0
122,232.1,28,3,32,2.0
123,232.7,33,6,32,2.0
124,233.6,32,2,32,2.0
125,233.6,26,0,32,1.0
126,233.9,32,3,32,1.0
127,233.9,26,6,32,2.0
128,234.5,32,4,32,2.0
129,235.3,28,6,28,2.0
130,235.3,29,0,28,1.0
131,235.6,31,5,32,1.0
132,236.3,27,0,32,2.0
133,236.5,32,2,32,2.0
134,237.2,34,0,32,2.0
135,239.1,31,4,28,2.0
136,239.1,31,1,28,1.0
137,239.8,35,2,32,1.0
