1.683000000000000114e+02,1.200000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.689000000000000057e+02,1.200000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.693000000000000114e+02,1.800000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
1.700999999999999943e+02,1.500000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.708000000000000114e+02,1.300000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.714000000000000057e+02,1.800000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.750999999999999943e+02,1.200000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.766999999999999886e+02,1.600000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.770999999999999943e+02,2.000000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.780999999999999943e+02,1.600000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
1.820999999999999943e+02,1.400000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.836999999999999886e+02,1.700000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.850000000000000000e+02,2.000000000000000000e+01,4.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
1.860000000000000000e+02,2.200000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
1.876999999999999886e+02,2.200000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
1.891999999999999886e+02,2.100000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
1.899000000000000057e+02,2.000000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
1.905999999999999943e+02,1.600000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
1.910999999999999943e+02,2.100000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.911999999999999886e+02,1.800000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
1.931999999999999886e+02,2.200000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
1.935999999999999943e+02,2.000000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
1.964000000000000057e+02,2.300000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00
1.964000000000000057e+02,2.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
1.975000000000000000e+02,1.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
1.980999999999999943e+02,2.000000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
1.980999999999999943e+02,1.900000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
1.990000000000000000e+02,2.300000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
1.990999999999999943e+02,1.900000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
1.994000000000000057e+02,2.500000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.005000000000000000e+02,2.300000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.013000000000000114e+02,2.100000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.020000000000000000e+02,2.600000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.024000000000000057e+02,2.300000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.029000000000000057e+02,2.500000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.036999999999999886e+02,2.500000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.036999999999999886e+02,1.900000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.044000000000000057e+02,2.000000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.089000000000000057e+02,2.200000000000000000e+01,4.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.091999999999999886e+02,2.100000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.100000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.104000000000000057e+02,2.700000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.108000000000000114e+02,2.500000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.109000000000000057e+02,2.500000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.116999999999999886e+02,2.500000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.125000000000000000e+02,2.300000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.130000000000000000e+02,2.800000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.139000000000000057e+02,2.600000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.164000000000000057e+02,3.000000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.168000000000000114e+02,2.500000000000000000e+01,4.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.196999999999999886e+02,2.800000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.205000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.209000000000000057e+02,2.900000000000000000e+01,4.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.215000000000000000e+02,2.700000000000000000e+01,2.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.228000000000000114e+02,3.000000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+01,2.000000000000000000e+00
2.239000000000000057e+02,3.100000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.261999999999999886e+02,2.400000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.274000000000000057e+02,2.500000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.274000000000000057e+02,2.800000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.278000000000000114e+02,3.200000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.293000000000000114e+02,3.100000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.314000000000000057e+02,3.100000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.316999999999999886e+02,3.000000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.320999999999999943e+02,2.900000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.328000000000000114e+02,2.600000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.330000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.331999999999999886e+02,3.200000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.335000000000000000e+02,3.100000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.340999999999999943e+02,3.200000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.349000000000000057e+02,2.800000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.353000000000000114e+02,2.700000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.356999999999999886e+02,2.800000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.361999999999999886e+02,3.100000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.369000000000000057e+02,3.100000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.375000000000000000e+02,3.400000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.381999999999999886e+02,2.700000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.385000000000000000e+02,3.200000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.390000000000000000e+02,3.200000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.400000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.401999999999999886e+02,3.100000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.403000000000000114e+02,3.000000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.411999999999999886e+02,3.200000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.415000000000000000e+02,3.400000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.423000000000000114e+02,3.300000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.426999999999999886e+02,3.400000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.426999999999999886e+02,2.800000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.430999999999999943e+02,3.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.438000000000000114e+02,3.300000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.444000000000000057e+02,3.100000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.446999999999999886e+02,3.200000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.455000000000000000e+02,3.100000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.461999999999999886e+02,3.100000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.465999999999999943e+02,3.300000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.470999999999999943e+02,3.600000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.470999999999999943e+02,3.500000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.475999999999999943e+02,3.500000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.486999999999999886e+02,3.400000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.495000000000000000e+02,3.400000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.500000000000000000e+02,3.000000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.503000000000000114e+02,3.400000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.504000000000000057e+02,3.000000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.508000000000000114e+02,3.400000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.511999999999999886e+02,3.000000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.520000000000000000e+02,3.800000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.529000000000000057e+02,3.400000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.531999999999999886e+02,3.400000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.536999999999999886e+02,3.100000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.540999999999999943e+02,3.600000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.545000000000000000e+02,3.100000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.549000000000000057e+02,3.300000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.554000000000000057e+02,3.700000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.556999999999999886e+02,3.200000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.561000000000000227e+02,3.700000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.566000000000000227e+02,3.600000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.570000000000000000e+02,3.300000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.571999999999999886e+02,3.900000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.593999999999999773e+02,4.000000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.593999999999999773e+02,3.400000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.596999999999999886e+02,3.800000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.633999999999999773e+02,3.500000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.633999999999999773e+02,4.100000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.673999999999999773e+02,4.100000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.673999999999999773e+02,3.900000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.676999999999999886e+02,4.100000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.678999999999999773e+02,4.200000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.683000000000000114e+02,3.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.690000000000000000e+02,3.700000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.713999999999999773e+02,4.200000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.713999999999999773e+02,3.800000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.726000000000000227e+02,3.700000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.735000000000000000e+02,4.100000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.745000000000000000e+02,4.300000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.745000000000000000e+02,3.700000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.753999999999999773e+02,4.300000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.756000000000000227e+02,3.900000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.758999999999999773e+02,4.200000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.761000000000000227e+02,4.100000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.763999999999999773e+02,4.300000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.766000000000000227e+02,4.400000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.770000000000000000e+02,4.000000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.771999999999999886e+02,3.800000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.793999999999999773e+02,4.200000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.793999999999999773e+02,3.900000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.798000000000000114e+02,4.400000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.801000000000000227e+02,4.500000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.801999999999999886e+02,4.400000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.805000000000000000e+02,4.400000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.833999999999999773e+02,4.400000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.833999999999999773e+02,4.600000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.873999999999999773e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.873999999999999773e+02,4.700000000000000000e+01,2.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.876000000000000227e+02,4.600000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.913999999999999773e+02,4.600000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.913999999999999773e+02,4.800000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.953999999999999773e+02,4.800000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.953999999999999773e+02,4.700000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.956999999999999886e+02,4.900000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
2.961000000000000227e+02,4.700000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.993999999999999773e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.993999999999999773e+02,4.700000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
2.995000000000000000e+02,4.900000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.001000000000000227e+02,4.900000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.001999999999999886e+02,4.500000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.003000000000000114e+02,4.600000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.003999999999999773e+02,4.900000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.006000000000000227e+02,5.000000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.033999999999999773e+02,4.400000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.033999999999999773e+02,4.400000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
3.036000000000000227e+02,5.100000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.040000000000000000e+02,4.400000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.073999999999999773e+02,4.800000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
3.073999999999999773e+02,4.700000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.078000000000000114e+02,4.700000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.081999999999999886e+02,5.000000000000000000e+01,3.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.085000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.085000000000000000e+02,4.900000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.086999999999999886e+02,4.700000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.088000000000000114e+02,4.600000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.090000000000000000e+02,5.000000000000000000e+01,6.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.091999999999999886e+02,4.800000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.093999999999999773e+02,5.000000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.098000000000000114e+02,4.800000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.100000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.106999999999999886e+02,5.000000000000000000e+01,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.108000000000000114e+02,4.600000000000000000e+01,5.000000000000000000e+00,3.200000000000000000e+01,2.000000000000000000e+00
3.108999999999999773e+02,4.600000000000000000e+01,4.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
3.116999999999999886e+02,4.600000000000000000e+01,4.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.118999999999999773e+02,5.000000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
3.126999999999999886e+02,4.900000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
3.128999999999999773e+02,4.800000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000000e+00
3.135000000000000000e+02,5.100000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
