time,playID,playQuality,buffer_size
0.5,0,1,0
4.5,1,0,8
8.5,2,2,16
12.5,3,3,12
16.5,4,3,12
20.5,5,3,8
24.5,6,6,12
28.5,7,6,12
32.5,8,6,20
36.5,9,3,20
40.5,10,3,16
44.5,11,6,16
48.5,12,3,16
52.5,13,6,20
56.5,14,6,16
60.5,15,6,16
64.5,16,6,20
68.5,17,6,24
72.5,18,6,24
76.5,19,6,24
80.5,20,6,24
84.5,21,6,20
88.5,22,6,20
92.5,23,6,16
96.5,24,6,20
100.5,25,6,16
104.5,26,6,12
108.5,27,6,8
112.5,28,6,12
116.5,29,6,12
120.5,30,6,12
124.5,31,6,16
128.5,32,3,12
132.5,33,6,16
136.5,34,3,16
140.5,35,3,16
144.5,36,6,20
148.5,37,3,16
152.5,38,6,12
156.5,39,6,12
160.5,40,6,16
164.5,41,6,12
168.5,42,6,16
172.5,43,6,12
176.5,44,6,12
180.5,45,6,16
184.5,46,6,16
188.5,47,6,12
192.5,48,6,12
196.5,49,6,12
200.5,50,6,8
204.5,51,6,12
208.5,52,6,8
212.53,-1.0,-1.0,0
212.58,-1.0,-1.0,0
212.63,-1.0,-1.0,0
212.68,-1.0,-1.0,0
212.73,-1.0,-1.0,0
212.78,-1.0,-1.0,0
212.83,-1.0,-1.0,0
212.88,-1.0,-1.0,0
212.93,-1.0,-1.0,0
212.98,-1.0,-1.0,0
213.03,-1.0,-1.0,0
213.08,-1.0,-1.0,0
213.13,-1.0,-1.0,0
213.18,-1.0,-1.0,0
213.23,-1.0,-1.0,0
213.28,-1.0,-1.0,0
213.33,-1.0,-1.0,0
213.38,-1.0,-1.0,0
213.4,53,6,12
217.4,54,6,16
221.4,55,6,12
225.4,56,6,8
229.4,57,4,4
233.4,58,0,4
237.4,59,3,0
