time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,836918.0,0.7,4.3,0,-4.0
0.6,2,1.0,1838547.0,0.7,4.3,0,-4.0
3.2,3,1.0,2011378.0,0.7,4.3,0,-4.0
3.2,4,2.0,621365.0,1.4,4.3,0,-3.0
6.1,5,1.0,2427790.0,1.4,4.3,0,-3.0
7.4,5,1.0,2789261.0,1.4,4.3,0,-3.0
8.5,7,1.0,2953794.0,2.6,4.8,0,-2.0
9.2,6,2.0,748181.0,4.1,5.1,0,-1.0
15.3,8,1.0,1802635.0,4.1,5.1,0,-1.0
15.4,10,2.0,680602.0,8.3,5.4,0,3.0
25.2,7,1.0,2578296.0,8.3,5.4,0,3.0
25.7,7,1.0,2252420.0,8.3,5.4,0,3.0
27.8,9,1.0,1655639.0,9.5,5.4,0,4.0
31.3,8,1.0,2315353.0,9.5,5.4,0,4.0
31.8,11,1.0,2329490.0,9.8,6.3,0,4.0
36.2,12,2.0,989348.0,11.3,7.5,0,4.0
36.7,15,1.0,1376609.0,16.3,11.0,0,5.0
43.4,13,1.0,1593961.0,19.3,13.0,0,6.0
47.2,16,1.0,1274505.0,19.3,13.0,0,6.0
47.9,14,2.0,369862.0,23.8,14.5,0,9.0
54.8,17,2.0,312047.0,25.3,14.5,0,11.0
57.7,18,1.0,1135530.0,30.3,18.0,0,12.0
61.8,19,1.0,1317812.0,30.3,18.0,0,12.0
63.8,22,1.0,1182593.0,35.3,18.0,0,17.0
66.8,20,1.0,1169952.0,35.3,18.0,0,17.0
68.5,20,2.0,837265.0,36.8,21.5,0,15.0
69.0,21,1.0,1299071.0,36.8,21.5,0,15.0
71.7,23,2.0,1191802.0,38.3,21.5,0,17.0
72.9,24,1.0,1299030.0,38.3,21.5,0,17.0
75.5,25,2.0,926880.0,39.0,22.3,0,17.0
77.7,26,1.0,1094857.0,39.7,22.3,0,17.0
84.6,27,1.0,854452.0,42.7,24.6,0,18.0
85.9,28,2.0,519718.0,49.2,29.6,0,20.0
92.8,29,1.0,1631731.0,59.2,29.6,0,30.0
104.1,30,1.0,3704913.0,64.2,29.6,0,35.0
108.1,32,1.0,4193420.0,69.2,29.6,0,40.0
110.1,31,2.0,495053.0,69.2,29.6,0,40.0
110.7,33,1.0,3609300.0,74.2,29.6,0,45.0
114.4,34,1.0,2799081.0,79.2,29.6,0,50.0
119.4,35,1.0,1738661.0,79.2,29.6,0,50.0
119.6,36,2.0,1054478.0,85.7,33.1,0,53.0
128.0,37,1.0,2471782.0,90.7,36.6,0,54.0
130.8,38,2.0,2009933.0,95.7,36.6,0,59.0
132.7,39,1.0,1691892.0,95.7,36.6,0,59.0
136.2,40,1.0,1364874.0,100.7,36.6,0,64.0
137.1,41,2.0,1229513.0,110.7,36.6,0,74.0
144.9,43,2.0,1107510.0,110.7,36.6,0,74.0
145.8,42,1.0,1134033.0,115.7,36.6,0,79.0
151.3,44,2.0,2048354.0,120.7,36.6,0,84.0
153.5,45,1.0,1153830.0,125.7,36.6,0,89.0
157.8,47,2.0,2052814.0,130.7,36.6,0,94.0
161.7,48,2.0,1627734.0,135.7,36.6,0,99.0
167.5,46,1.0,1530566.0,140.7,36.6,0,104.0
171.9,49,2.0,1208299.0,150.7,36.6,0,114.0
178.4,51,1.0,1569635.0,150.7,36.6,0,114.0
180.2,50,2.0,1771385.0,155.7,36.6,0,119.0
184.3,52,1.0,655161.0,160.7,36.6,0,124.0
185.3,53,2.0,1310235.0,175.7,36.6,0,139.0
196.7,54,2.0,1210724.0,185.7,36.6,0,149.0
205.7,55,2.0,1221394.0,185.7,36.6,0,149.0
208.3,58,2.0,733683.0,185.7,36.6,5,145.0
209.6,55,1.0,2029285.0,190.7,36.6,5,149.0
211.1,56,1.0,2530930.0,190.7,36.6,5,149.0
212.0,56,1.0,1786303.0,190.7,36.6,5,149.0
213.2,56,1.0,1533530.0,195.7,36.6,5,154.0
213.7,57,2.0,476131.0,195.7,36.6,5,154.0
214.6,57,1.0,1524087.0,195.7,36.6,5,154.0
217.1,57,1.0,2097527.0,200.7,36.6,5,159.0
218.9,56,1.0,1272588.0,202.2,40.1,5,157.0
221.7,56,2.0,827539.0,202.2,40.1,5,157.0
222.7,59,2.0,1194944.0,208.2,44.0,5,159.0
