time,playID,playQuality,buffer_size
0.8,0,1,0
4.8,1,0,0
8.8,2,2,0
12.81,-1.0,-1.0,0
12.86,-1.0,-1.0,0
12.91,-1.0,-1.0,0
12.96,-1.0,-1.0,0
13.01,-1.0,-1.0,0
13.06,-1.0,-1.0,0
13.11,-1.0,-1.0,0
13.16,-1.0,-1.0,0
13.21,-1.0,-1.0,0
13.26,-1.0,-1.0,0
13.31,-1.0,-1.0,0
13.36,-1.0,-1.0,0
13.41,-1.0,-1.0,0
13.46,-1.0,-1.0,0
13.51,-1.0,-1.0,0
13.56,-1.0,-1.0,0
13.61,-1.0,-1.0,0
13.66,-1.0,-1.0,0
13.71,-1.0,-1.0,0
13.76,-1.0,-1.0,0
13.81,-1.0,-1.0,0
13.86,-1.0,-1.0,0
13.91,-1.0,-1.0,0
13.96,-1.0,-1.0,0
14.01,-1.0,-1.0,0
14.06,-1.0,-1.0,0
14.11,-1.0,-1.0,0
14.16,-1.0,-1.0,0
14.21,-1.0,-1.0,0
14.26,-1.0,-1.0,0
14.31,-1.0,-1.0,0
14.36,-1.0,-1.0,0
14.41,-1.0,-1.0,0
14.46,-1.0,-1.0,0
14.51,-1.0,-1.0,0
14.56,-1.0,-1.0,0
14.61,-1.0,-1.0,0
14.66,-1.0,-1.0,0
14.71,-1.0,-1.0,0
14.76,-1.0,-1.0,0
14.81,-1.0,-1.0,0
14.86,-1.0,-1.0,0
14.91,-1.0,-1.0,0
14.96,-1.0,-1.0,0
15.01,-1.0,-1.0,0
15.06,-1.0,-1.0,0
15.11,-1.0,-1.0,0
15.16,-1.0,-1.0,0
15.21,-1.0,-1.0,0
15.26,-1.0,-1.0,0
15.31,-1.0,-1.0,0
15.36,-1.0,-1.0,0
15.41,-1.0,-1.0,0
15.46,-1.0,-1.0,0
15.51,-1.0,-1.0,0
15.56,-1.0,-1.0,0
15.61,-1.0,-1.0,0
15.66,-1.0,-1.0,0
15.71,-1.0,-1.0,0
15.76,-1.0,-1.0,0
15.81,-1.0,-1.0,0
15.86,-1.0,-1.0,0
15.91,-1.0,-1.0,0
15.96,-1.0,-1.0,0
16.01,-1.0,-1.0,0
16.06,-1.0,-1.0,0
16.11,-1.0,-1.0,0
16.16,-1.0,-1.0,0
16.21,-1.0,-1.0,0
16.26,-1.0,-1.0,0
16.31,-1.0,-1.0,0
16.36,-1.0,-1.0,0
16.41,-1.0,-1.0,0
16.46,-1.0,-1.0,0
16.51,-1.0,-1.0,0
16.5,3,2,0
20.56,-1.0,-1.0,0
20.61,-1.0,-1.0,0
20.66,-1.0,-1.0,0
20.71,-1.0,-1.0,0
20.76,-1.0,-1.0,0
20.81,-1.0,-1.0,0
20.86,-1.0,-1.0,0
20.91,-1.0,-1.0,0
20.96,-1.0,-1.0,0
21.01,-1.0,-1.0,0
21.06,-1.0,-1.0,0
21.11,-1.0,-1.0,0
21.16,-1.0,-1.0,0
21.21,-1.0,-1.0,0
21.26,-1.0,-1.0,0
21.31,-1.0,-1.0,0
21.36,-1.0,-1.0,0
21.41,-1.0,-1.0,0
21.46,-1.0,-1.0,0
21.51,-1.0,-1.0,0
21.56,-1.0,-1.0,0
21.61,-1.0,-1.0,0
21.66,-1.0,-1.0,0
21.71,-1.0,-1.0,0
21.76,-1.0,-1.0,0
21.81,-1.0,-1.0,0
21.86,-1.0,-1.0,0
21.91,-1.0,-1.0,0
21.96,-1.0,-1.0,0
22.01,-1.0,-1.0,0
22.06,-1.0,-1.0,0
22.11,-1.0,-1.0,0
22.16,-1.0,-1.0,0
22.21,-1.0,-1.0,0
22.26,-1.0,-1.0,0
22.31,-1.0,-1.0,0
22.36,-1.0,-1.0,0
22.41,-1.0,-1.0,0
22.46,-1.0,-1.0,0
22.51,-1.0,-1.0,0
22.56,-1.0,-1.0,0
22.61,-1.0,-1.0,0
22.66,-1.0,-1.0,0
22.71,-1.0,-1.0,0
22.76,-1.0,-1.0,0
22.81,-1.0,-1.0,0
22.86,-1.0,-1.0,0
22.91,-1.0,-1.0,0
22.96,-1.0,-1.0,0
23.01,-1.0,-1.0,0
23.06,-1.0,-1.0,0
23.11,-1.0,-1.0,0
23.16,-1.0,-1.0,0
23.21,-1.0,-1.0,0
23.26,-1.0,-1.0,0
23.31,-1.0,-1.0,0
23.36,-1.0,-1.0,0
23.41,-1.0,-1.0,0
23.46,-1.0,-1.0,0
23.51,-1.0,-1.0,0
23.56,-1.0,-1.0,0
23.61,-1.0,-1.0,0
23.66,-1.0,-1.0,0
23.71,-1.0,-1.0,0
23.76,-1.0,-1.0,0
23.81,-1.0,-1.0,0
23.86,-1.0,-1.0,0
23.91,-1.0,-1.0,0
23.96,-1.0,-1.0,0
24.01,-1.0,-1.0,0
24.06,-1.0,-1.0,0
24.11,-1.0,-1.0,0
24.16,-1.0,-1.0,0
24.21,-1.0,-1.0,0
24.26,-1.0,-1.0,0
24.31,-1.0,-1.0,0
24.36,-1.0,-1.0,0
24.41,-1.0,-1.0,0
24.46,-1.0,-1.0,0
24.51,-1.0,-1.0,0
24.56,-1.0,-1.0,0
24.61,-1.0,-1.0,0
24.66,-1.0,-1.0,0
24.7,4,2,8
28.7,5,2,8
32.7,6,3,8
36.7,7,3,8
40.7,8,6,8
44.71,-1.0,-1.0,0
44.76,-1.0,-1.0,0
44.81,-1.0,-1.0,0
44.86,-1.0,-1.0,0
44.91,-1.0,-1.0,0
44.96,-1.0,-1.0,0
45.01,-1.0,-1.0,0
45.06,-1.0,-1.0,0
45.11,-1.0,-1.0,0
45.16,-1.0,-1.0,0
45.21,-1.0,-1.0,0
45.26,-1.0,-1.0,0
45.31,-1.0,-1.0,0
45.36,-1.0,-1.0,0
45.41,-1.0,-1.0,0
45.46,-1.0,-1.0,0
45.51,-1.0,-1.0,0
45.56,-1.0,-1.0,0
45.61,-1.0,-1.0,0
45.66,-1.0,-1.0,0
45.71,-1.0,-1.0,0
45.76,-1.0,-1.0,0
45.81,-1.0,-1.0,0
45.86,-1.0,-1.0,0
45.91,-1.0,-1.0,0
45.96,-1.0,-1.0,0
46.01,-1.0,-1.0,0
46.06,-1.0,-1.0,0
46.11,-1.0,-1.0,0
46.1,9,3,12
50.1,10,0,12
54.1,11,1,12
58.1,12,3,12
62.1,13,3,8
66.1,14,3,8
70.1,15,3,4
74.1,16,6,8
78.1,17,6,4
82.1,18,6,0
86.1,19,4,12
90.1,20,6,20
94.1,21,6,20
98.1,22,6,16
102.1,23,6,16
106.1,24,6,16
110.1,25,6,16
114.1,26,6,20
118.1,27,6,24
122.1,28,6,24
126.1,29,6,20
130.1,30,6,24
134.1,31,6,24
138.1,32,6,24
142.1,33,6,24
146.1,34,6,24
150.1,35,6,20
154.1,36,6,20
158.1,37,6,24
162.1,38,6,20
166.1,39,6,20
170.1,40,6,16
174.1,41,6,12
178.1,42,6,12
182.1,43,6,16
186.1,44,6,12
190.1,45,6,12
194.1,46,6,12
198.1,47,6,12
202.1,48,6,8
206.1,49,6,8
210.1,50,6,8
214.1,51,6,8
218.1,52,6,12
222.1,53,6,8
226.1,54,6,8
230.1,55,6,8
234.1,56,4,4
238.1,57,6,4
242.1,58,0,0
246.1,59,0,0
