time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,758855.0,0.7,4.3,0,-4.0
0.7,2,1.0,1788244.0,0.7,4.3,0,-4.0
3.3,4,1.0,2436588.0,0.7,4.3,0,-4.0
3.5,3,2.0,905686.0,1.4,4.3,0,-3.0
4.8,5,1.0,2473064.0,1.4,4.3,0,-3.0
6.1,5,1.0,1713145.0,1.4,4.3,0,-3.0
7.9,5,1.0,2676908.0,2.6,4.8,0,-2.0
9.0,6,1.0,2829114.0,2.6,4.8,0,-2.0
10.0,4,2.0,777867.0,2.6,4.8,0,-2.0
11.1,4,1.0,2145591.0,4.1,5.1,0,-1.0
12.8,7,1.0,1474476.0,4.1,5.1,0,-1.0
14.9,10,2.0,678221.0,5.6,5.1,0,0.0
16.8,8,1.0,1728159.0,5.6,5.1,0,0.0
19.9,8,1.0,1747312.0,7.1,5.1,0,2.0
22.9,11,1.0,1730965.0,7.1,5.1,0,2.0
23.5,12,2.0,731857.0,10.1,5.1,0,5.0
31.4,9,2.0,780612.0,10.1,5.1,0,5.0
32.3,14,1.0,1830859.0,11.6,5.1,0,6.0
35.3,13,1.0,1896258.0,11.6,5.1,3,3.0
37.3,15,2.0,583534.0,19.3,9.2,4,7.0
46.0,16,1.0,2022492.0,20.8,12.7,4,5.0
52.6,18,1.0,2318880.0,20.8,12.7,4,5.0
53.1,17,2.0,993399.0,30.8,16.2,4,11.0
58.3,19,1.0,2022372.0,35.8,16.2,4,16.0
63.4,20,2.0,2163101.0,40.8,16.2,4,21.0
68.5,21,1.0,1545450.0,40.8,16.2,4,21.0
69.3,22,2.0,2309832.0,45.8,16.2,4,26.0
71.9,25,1.0,1490973.0,45.8,16.2,4,26.0
72.9,25,2.0,1775164.0,55.8,16.2,4,36.0
78.3,23,2.0,1268548.0,55.8,16.2,4,36.0
78.3,24,1.0,1727820.0,60.8,16.2,4,41.0
81.9,27,2.0,1011380.0,60.8,16.2,4,41.0
81.9,26,1.0,2482590.0,60.8,16.2,4,41.0
85.0,28,1.0,2276298.0,65.8,16.2,4,46.0
88.8,29,2.0,997278.0,70.8,16.2,4,51.0
90.5,30,1.0,1694662.0,80.8,16.2,4,61.0
99.2,31,1.0,1689909.0,90.8,16.2,4,71.0
105.8,32,1.0,1984609.0,90.8,16.2,4,71.0
107.2,33,2.0,705462.0,95.8,16.2,4,76.0
111.5,34,1.0,1839035.0,105.8,16.2,4,86.0
119.0,35,1.0,2704607.0,110.8,16.2,4,91.0
124.5,36,1.0,2915960.0,115.8,16.2,4,96.0
126.3,37,2.0,894491.0,115.8,16.2,4,96.0
128.6,38,1.0,2366709.0,125.8,16.2,4,106.0
134.0,39,1.0,1239029.0,130.8,16.2,4,111.0
138.7,40,1.0,1990150.0,130.8,16.2,4,111.0
139.2,41,2.0,536319.0,135.8,16.2,4,116.0
145.3,42,1.0,2197470.0,140.8,16.2,4,121.0
149.3,43,1.0,1897676.0,145.8,16.2,4,126.0
153.0,44,1.0,1464230.0,150.8,16.2,4,131.0
156.9,45,2.0,720808.0,160.8,16.2,4,141.0
162.1,46,1.0,1237059.0,175.8,16.2,4,156.0
175.6,47,1.0,1306295.0,180.8,16.2,4,161.0
178.1,51,1.0,1131876.0,180.8,16.2,4,161.0
179.3,48,2.0,725237.0,185.8,16.2,4,166.0
181.9,52,1.0,1289647.0,185.8,16.2,4,166.0
182.9,49,2.0,804220.0,190.8,16.2,4,171.0
186.3,53,1.0,1272112.0,190.8,16.2,4,171.0
187.5,50,2.0,632387.0,192.3,19.7,4,169.0
190.6,54,1.0,1538719.0,193.0,20.5,4,169.0
194.0,55,1.0,845708.0,193.0,20.5,4,169.0
194.2,50,2.0,440012.0,196.0,21.3,4,171.0
202.2,56,1.0,1259335.0,196.0,21.3,4,171.0
203.8,57,2.0,411874.0,200.5,21.3,4,176.0
214.8,57,2.0,563493.0,200.5,21.3,4,176.0
215.3,57,1.0,2590628.0,202.0,21.3,4,177.0
218.6,58,2.0,622741.0,202.0,21.3,4,177.0
218.8,58,1.0,3356245.0,202.0,21.3,4,177.0
219.2,58,1.0,3410922.0,202.0,21.3,4,177.0
220.3,56,2.0,1356177.0,207.0,24.8,4,179.0
221.5,57,1.0,4279539.0,207.0,24.8,4,179.0
224.0,59,1.0,3754277.0,225.0,28.8,4,193.0
