time,buffer
0.05,8
0.27745773916328265,8
0.27755773916328264,0
0.27755773916328264,12
1.4325657371461036,12
1.4326657371461036,16
2.0792532967285426,16
2.079353296728543,20
4.277557739163282,20
4.277657739163282,4
7.006836764705882,4
7.006936764705881,20
8.277657739163281,20
8.277757739163281,4
8.410051813374514,4
8.410151813374513,20
9.21433400904814,20
9.214434009048139,24
9.400221474964408,24
9.400321474964407,28
11.094820933511304,28
11.094920933511304,28
12.277757739163281,28
12.27785773916328,16
13.763876884938284,16
13.763976884938284,28
16.27785773916328,28
16.27795773916328,12
20.27795773916328,12
20.27805773916328,8
23.04385083746137,8
23.04395083746137,24
24.27805773916328,24
24.27815773916328,8
24.451960398764953,8
24.452060398764953,24
28.27815773916328,24
28.27825773916328,8
30.225259665045854,8
30.225359665045854,24
31.991427011073686,24
31.991527011073686,28
32.27825773916328,28
32.27835773916328,12
36.27835773916328,12
36.27845773916329,8
38.79607265690923,8
38.796172656909235,24
40.27845773916329,24
40.328457739163284,24
40.35545347664782,24
40.35555347664782,28
40.37845773916328,28
40.42845773916328,28
40.478457739163275,28
40.52845773916327,28
40.57845773916327,28
40.62845773916327,28
40.678457739163264,28
40.72845773916326,28
40.77845773916326,28
40.828457739163255,28
40.87845773916325,28
40.92845773916325,28
40.97845773916325,28
41.028457739163244,28
41.07845773916324,28
41.12845773916324,28
41.178457739163235,28
41.22845773916323,28
41.27845773916323,28
41.32845773916323,28
41.378457739163224,28
41.42845773916322,28
41.47845773916322,28
41.528457739163215,28
41.57845773916321,28
41.62845773916321,28
41.67845773916321,28
41.728457739163204,28
41.7784577391632,28
41.79525470457796,28
41.79535470457796,32
41.8284577391632,32
41.8285577391632,16
45.8285577391632,16
45.828657739163205,12
49.828657739163205,12
49.82875773916321,8
50.04881946741092,8
50.048919467410926,24
50.43617395239331,24
50.436273952393314,28
53.82875773916321,28
53.82885773916321,12
55.64816435119718,12
55.648264351197184,28
57.21738850214072,28
57.217488502140725,32
57.82885773916321,32
57.828957739163215,16
61.828957739163215,16
61.82905773916322,12
65.82905773916322,12
65.82915773916322,8
69.38358408958587,8
69.38368408958587,24
69.82915773916322,24
69.82925773916322,8
73.16356675404859,8
73.16366675404859,24
73.82925773916322,24
73.82935773916323,8
74.62830144762908,8
74.62840144762909,24
77.14794800037033,24
77.14804800037034,28
77.82935773916323,28
77.82945773916323,12
78.63603342441121,12
78.63613342441121,28
81.36630147559063,28
81.36640147559064,32
81.82945773916323,32
81.82955773916323,16
85.64114013850815,16
85.64124013850815,32
85.82955773916323,32
85.82965773916324,16
87.46806730816746,16
87.46816730816747,32
89.82965773916324,32
89.82975773916324,16
90.93005795734328,16
90.93015795734328,32
93.82975773916324,32
93.82985773916324,16
97.82985773916324,16
97.82995773916325,12
99.43024458366678,12
99.43034458366678,28
101.30246119587073,28
101.30256119587074,32
101.82995773916325,32
101.83005773916325,16
105.83005773916325,16
105.83015773916325,12
106.53175643261444,12
106.53185643261445,28
109.83015773916325,28
109.83025773916326,12
111.57013457440672,12
111.57023457440673,28
113.83025773916326,28
113.83035773916326,12
116.12536771372788,12
116.12546771372789,28
116.7605620949719,28
116.7606620949719,32
117.83035773916326,32
117.83045773916326,16
121.83045773916326,16
121.83055773916327,12
125.83055773916327,12
125.83065773916327,8
126.33481106338293,8
126.33491106338293,24
129.02649985909258,24
129.02659985909258,28
129.83065773916326,28
129.83075773916326,12
132.52976285061177,12
132.52986285061178,28
133.83075773916326,28
133.83085773916326,12
137.83085773916326,12
137.83095773916327,8
140.06452532650022,8
140.06462532650022,24
141.83095773916327,24
141.83105773916327,8
142.37466181745123,8
142.37476181745123,24
144.52151198851698,24
144.52161198851698,28
145.83105773916327,28
145.83115773916327,12
149.83115773916327,12
149.83125773916328,8
150.25605061045107,8
150.25615061045107,24
153.83125773916328,24
153.83135773916328,8
154.11771646791414,8
154.11781646791414,24
157.16234108899616,24
157.16244108899616,28
157.83135773916328,28
157.83145773916328,12
158.04010606393192,12
158.04020606393192,28
161.83145773916328,28
161.8315577391633,12
165.24038723326981,12
165.24048723326982,28
165.8315577391633,28
165.8316577391633,12
169.8316577391633,12
169.8317577391633,8
171.93941248848984,8
171.93951248848984,24
173.8317577391633,24
173.8318577391633,8
177.8318577391633,8
177.8319577391633,4
181.8319577391633,4
181.8819577391633,4
181.90614932481685,4
181.90624932481686,20
181.93195773916332,20
181.93205773916333,4
182.59894555027353,4
182.59904555027353,20
185.52827180560087,20
185.52837180560087,24
185.93205773916333,24
185.93215773916333,8
187.14232286478438,8
187.14242286478438,24
189.93215773916333,24
189.93225773916333,8
190.6975542738838,8
190.6976542738838,20
190.79339459434226,20
190.79349459434226,24
193.93225773916333,24
193.93235773916334,12
194.68340850136227,12
194.68350850136227,24
197.19009857377665,24
197.19019857377666,28
197.93235773916334,28
197.93245773916334,12
201.31634611317915,12
201.31644611317915,28
201.93245773916334,28
201.93255773916334,12
204.35178681247808,12
204.35188681247809,28
205.93255773916334,28
205.93265773916335,12
209.93265773916335,12
209.93275773916335,8
211.18622288521047,8
211.18632288521047,24
213.79072518272386,24
213.79082518272386,28
213.93275773916335,28
213.93285773916335,12
214.30561166216174,12
214.30571166216174,24
217.93285773916335,24
217.93295773916336,12
218.52223967253892,12
218.52233967253892,20
220.00601615805792,20
220.00611615805792,20
221.93295773916336,20
221.93305773916336,12
224.60280398281182,12
224.60290398281182,20
225.93305773916336,20
225.93315773916336,8
227.6135590576257,8
227.66355905762572,8
227.71355905762573,8
227.76355905762574,8
227.81355905762575,8
227.86355905762576,8
227.91355905762578,8
227.9635590576258,8
228.0135590576258,8
228.0635590576258,8
228.11355905762582,8
228.16355905762583,8
228.21355905762584,8
228.26355905762586,8
228.31355905762587,8
228.36355905762588,8
228.4135590576259,8
228.4635590576259,8
228.5135590576259,8
228.56355905762592,8
228.61355905762593,8
228.66355905762595,8
228.71355905762596,8
228.76355905762597,8
228.81355905762598,8
228.863559057626,8
228.913559057626,8
228.96355905762601,8
229.01355905762603,8
229.06355905762604,8
229.11355905762605,8
229.16355905762606,8
229.21355905762607,8
229.26355905762608,8
229.3135590576261,8
229.3635590576261,8
229.41355905762612,8
229.46355905762613,8
229.51355905762614,8
229.56355905762615,8
229.61355905762616,8
229.66355905762617,8
229.71355905762618,8
229.7635590576262,8
229.8135590576262,8
229.86355905762622,8
229.91355905762623,8
229.93315773916336,8
229.93325773916337,8
229.96355905762624,8
230.01355905762625,8
230.06355905762626,8
230.11355905762628,8
230.1635590576263,8
230.2135590576263,8
230.2635590576263,8
230.31355905762632,8
230.36355905762633,8
230.41355905762634,8
230.46355905762636,8
230.51355905762637,8
230.56355905762638,8
230.6135590576264,8
230.6635590576264,8
230.7135590576264,8
230.76355905762642,8
230.81355905762643,8
230.86355905762645,8
230.91355905762646,8
230.96355905762647,8
231.01355905762648,8
231.0635590576265,8
231.1135590576265,8
231.16355905762651,8
231.21355905762653,8
231.26355905762654,8
231.31355905762655,8
231.36355905762656,8
231.41355905762657,8
231.46355905762658,8
231.5135590576266,8
231.5635590576266,8
231.61355905762662,8
231.66355905762663,8
231.71355905762664,8
231.76355905762665,8
231.81355905762666,8
231.86355905762667,8
231.91355905762668,8
231.9635590576267,8
232.0135590576267,8
232.06355905762672,8
232.11355905762673,8
232.16355905762674,8
232.21355905762675,8
232.26355905762676,8
232.31355905762678,8
232.3635590576268,8
232.4135590576268,8
232.4635590576268,8
232.51355905762682,8
232.56355905762683,8
232.61355905762684,8
232.66355905762686,8
232.71355905762687,8
232.76355905762688,8
232.8135590576269,8
232.8635590576269,8
232.9135590576269,8
232.96355905762692,8
233.01355905762694,8
233.06355905762695,8
233.11355905762696,8
233.16355905762697,8
233.21355905762698,8
233.263559057627,8
233.313559057627,8
233.36355905762701,8
233.41355905762703,8
233.46355905762704,8
233.51355905762705,8
233.56355905762706,8
233.61355905762707,8
233.66355905762708,8
233.7135590576271,8
233.7635590576271,8
233.81355905762712,8
233.86355905762713,8
233.91355905762714,8
233.93325773916337,8
233.93335773916337,4
233.96355905762715,4
234.01355905762716,4
234.06355905762717,4
234.11355905762719,4
234.1635590576272,4
234.2135590576272,4
234.26355905762722,4
234.31355905762723,4
234.36355905762724,4
234.41355905762725,4
234.46355905762726,4
234.51355905762728,4
234.5635590576273,4
234.6135590576273,4
234.6635590576273,4
234.71355905762732,4
234.76355905762733,4
234.81355905762734,4
234.86355905762736,4
234.91355905762737,4
234.96355905762738,4
235.0135590576274,4
235.0635590576274,4
235.1135590576274,4
235.16355905762742,4
235.21355905762744,4
235.26355905762745,4
235.31355905762746,4
235.36355905762747,4
235.41355905762748,4
235.4635590576275,4
235.5135590576275,4
235.56355905762751,4
235.61355905762753,4
235.66355905762754,4
235.71355905762755,4
235.76355905762756,4
235.81355905762757,4
235.86355905762758,4
235.9135590576276,4
235.9635590576276,4
236.01355905762762,4
236.06355905762763,4
236.11355905762764,4
236.16355905762765,4
236.21355905762766,4
236.26355905762767,4
236.31355905762769,4
236.3635590576277,4
236.4135590576277,4
236.46355905762772,4
236.51355905762773,4
236.56355905762774,4
236.61355905762775,4
236.66355905762777,4
236.71355905762778,4
236.7635590576278,4
236.8135590576278,4
236.8635590576278,4
236.91355905762782,4
236.96355905762783,4
237.01355905762784,4
237.06355905762786,4
237.11355905762787,4
237.16355905762788,4
237.2135590576279,4
237.2635590576279,4
237.3135590576279,4
237.36355905762792,4
237.41355905762794,4
237.46355905762795,4
237.51355905762796,4
237.56355905762797,4
237.61355905762798,4
237.663559057628,4
237.713559057628,4
237.76355905762802,4
237.81355905762803,4
237.86355905762804,4
237.91355905762805,4
237.93335773916337,4
237.93345773916337,0
237.96355905762806,0
238.01355905762807,0
238.06355905762808,0
238.1135590576281,0
238.1635590576281,0
238.21355905762812,0
238.26355905762813,0
238.31355905762814,0
238.36355905762815,0
238.41355905762816,0
238.46355905762817,0
238.51355905762819,0
238.5635590576282,0
238.6135590576282,0
238.66355905762822,0
238.71355905762823,0
238.76355905762824,0
238.81355905762825,0
238.86355905762827,0
238.91355905762828,0
238.9635590576283,0
239.0135590576283,0
239.0635590576283,0
239.10066453993574,0
239.11355905762832,0
239.15066453993575,0
239.16355905762833,0
239.20066453993576,0
239.21355905762834,0
239.25066453993577,0
239.26355905762836,0
239.30066453993578,0
239.31355905762837,0
239.3506645399358,0
239.36355905762838,0
239.4006645399358,0
239.4135590576284,0
239.45066453993581,0
239.4635590576284,0
239.50066453993583,0
239.5135590576284,0
239.55066453993584,0
239.56355905762842,0
239.60066453993585,0
239.61355905762844,0
239.65066453993586,0
239.66355905762845,0
239.70066453993587,0
239.71355905762846,0
239.75066453993588,0
239.76355905762847,0
239.8006645399359,0
239.81355905762848,0
239.8506645399359,0
239.8635590576285,0
239.90066453993592,0
239.9135590576285,0
239.95066453993593,0
239.96355905762852,0
240.00066453993594,0
240.01355905762853,0
240.05066453993595,0
240.06355905762854,0
240.10066453993596,0
240.11355905762855,0
240.15066453993597,0
240.16355905762856,0
240.20066453993599,0
240.21355905762857,0
240.250664539936,0
240.26355905762858,0
240.300664539936,0
240.3135590576286,0
240.35066453993602,0
240.3635590576286,0
240.40066453993603,0
240.41355905762862,0
240.45066453993604,0
240.46355905762863,0
240.50066453993605,0
240.51355905762864,0
240.55066453993607,0
240.56355905762865,0
240.60066453993608,0
240.61355905762866,0
240.6506645399361,0
240.66355905762867,0
240.7006645399361,0
240.7135590576287,0
240.7506645399361,0
240.7635590576287,0
240.80066453993612,0
240.8135590576287,0
240.85066453993613,0
240.86355905762872,0
240.90066453993614,0
240.91355905762873,0
240.95066453993616,0
240.96355905762874,0
241.00066453993617,0
241.01355905762875,0
241.05066453993618,0
241.06355905762877,0
241.1006645399362,0
241.11355905762878,0
241.1506645399362,0
241.1635590576288,0
241.2006645399362,0
241.2135590576288,0
241.25066453993622,0
241.2635590576288,0
241.30066453993624,0
241.31355905762882,0
241.35066453993625,0
241.36355905762883,0
241.40066453993626,0
241.41355905762885,0
241.45066453993627,0
241.46355905762886,0
241.50066453993628,0
241.51355905762887,0
241.5506645399363,0
241.56355905762888,0
241.6006645399363,0
241.6135590576289,0
241.65066453993632,0
241.6635590576289,0
241.70066453993633,0
241.7135590576289,0
241.75066453993634,0
241.76355905762892,0
241.80066453993635,0
241.81355905762894,0
241.85066453993636,0
241.86355905762895,0
241.90066453993637,0
241.91355905762896,0
