time,buffer
0.05,8
0.9579274728588663,8
0.9580274728588662,0
0.9580274728588662,12
3.1852569507279753,12
3.1853569507279755,16
4.800535480565612,16
4.800635480565612,20
4.958027472858866,20
4.958127472858866,4
7.3542081567267275,4
7.354308156726727,20
7.956943396151399,20
7.957043396151398,24
8.958127472858866,24
8.958227472858866,8
9.604570658127919,8
9.604670658127919,24
12.958227472858866,24
12.958327472858866,8
14.619784407224817,8
14.619884407224816,24
16.958327472858866,24
16.958427472858865,8
18.517856925359652,8
18.517956925359652,24
20.958427472858865,24
20.958527472858865,8
21.886798546995216,8
21.886898546995216,24
23.940347977220952,24
23.940447977220952,28
24.958527472858865,28
24.958627472858865,12
26.11420486234974,12
26.11430486234974,28
28.958627472858865,28
28.958727472858865,12
32.95872747285887,12
32.95882747285887,8
36.92381028549734,8
36.92391028549734,24
36.95882747285887,24
37.00882747285887,24
37.058827472858866,24
37.10882747285886,24
37.15882747285886,24
37.20882747285886,24
37.258827472858854,24
37.30882747285885,24
37.35882747285885,24
37.408827472858846,24
37.45882747285884,24
37.50882747285884,24
37.55882747285884,24
37.608827472858835,24
37.65882747285883,24
37.70882747285883,24
37.758827472858826,24
37.80882747285882,24
37.85882747285882,24
37.90882747285882,24
37.958827472858815,24
38.00882747285881,24
38.05882747285881,24
38.108827472858806,24
38.1588274728588,24
38.2088274728588,24
38.2588274728588,24
38.308827472858795,24
38.35882747285879,24
38.40882747285879,24
38.458827472858786,24
38.50882747285878,24
38.55882747285878,24
38.60882747285878,24
38.658827472858775,24
38.70882747285877,24
38.75882747285877,24
38.808827472858766,24
38.85882747285876,24
38.89831592606,24
38.898415926060004,28
38.90882747285876,28
38.908927472858764,12
41.361889364333415,12
41.36198936433342,28
42.51760921001552,28
42.517709210015525,32
42.908927472858764,32
42.90902747285877,16
46.90902747285877,16
46.90912747285877,12
47.11372559970441,12
47.11382559970441,28
50.90912747285877,28
50.909227472858774,12
54.909227472858774,12
54.90932747285878,8
56.22518554159629,8
56.22528554159629,24
58.90932747285878,24
58.90942747285878,8
60.131977783014634,8
60.13207778301464,24
62.90942747285878,24
62.909527472858784,8
65.59434594683117,8
65.59444594683117,24
66.90952747285878,24
66.90962747285879,8
70.90962747285879,8
70.90972747285879,4
74.90972747285879,4
74.9098274728588,0
78.20168673598556,0
78.20178673598556,16
78.9098274728588,16
78.95982747285879,16
79.00982747285879,16
79.05982747285879,16
79.10982747285878,16
79.15982747285878,16
79.20982747285878,16
79.25982747285877,16
79.30982747285877,16
79.35982747285877,16
79.40982747285877,16
79.45982747285876,16
79.50982747285876,16
