time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,1995524.0,0.7,4.3,0,-4.0
0.5,2,1.0,1573127.0,0.7,4.3,0,-4.0
1.4,3,2.0,1420690.0,0.7,4.3,0,-4.0
3.5,4,1.0,2105998.0,1.4,4.3,0,-3.0
5.3,5,1.0,2415714.0,1.4,4.3,0,-3.0
7.8,6,1.0,2128533.0,2.6,4.8,13,-15.0
15.2,3,2.0,1251990.0,7.6,8.6,13,-14.0
16.1,7,2.0,1564002.0,7.6,8.6,13,-14.0
17.0,8,1.0,1648032.0,12.1,11.3,13,-13.0
23.7,9,2.0,2060338.0,12.1,11.3,13,-13.0
26.5,11,2.0,2024325.0,17.1,13.3,13,-10.0
27.8,10,1.0,1951985.0,20.1,15.3,13,-9.0
34.6,12,2.0,1279953.0,20.1,15.3,13,-9.0
35.1,13,1.0,2013346.0,30.6,23.3,13,-6.0
45.1,14,1.0,3057926.0,30.6,23.3,13,-6.0
46.9,15,1.0,2948596.0,35.6,24.3,13,-2.0
50.0,16,2.0,1940423.0,35.6,24.3,13,-2.0
50.0,17,1.0,2707434.0,40.6,24.3,13,3.0
53.8,19,1.0,1841745.0,45.6,24.3,13,8.0
56.9,18,2.0,1007137.0,55.6,24.3,13,18.0
65.0,20,1.0,1883898.0,60.6,24.3,13,23.0
70.1,21,2.0,1493069.0,65.6,24.3,13,28.0
71.7,22,1.0,2075769.0,65.6,24.3,13,28.0
73.6,23,2.0,1244924.0,70.6,24.3,13,33.0
75.7,25,1.0,1471212.0,70.6,24.3,13,33.0
77.2,24,2.0,518614.0,75.6,24.3,13,38.0
82.3,26,1.0,1440039.0,85.6,24.3,13,48.0
87.6,28,1.0,1193973.0,85.6,24.3,13,48.0
89.1,27,2.0,1136174.0,95.6,24.3,13,58.0
95.3,30,2.0,669230.0,95.6,24.3,13,58.0
98.1,29,1.0,1243603.0,115.6,24.3,13,78.0
112.9,31,1.0,1558400.0,120.6,24.3,13,83.0
115.9,32,1.0,942818.0,120.6,24.3,13,83.0
117.3,35,2.0,1121874.0,125.6,24.3,13,88.0
121.4,36,1.0,837963.0,125.6,24.3,13,88.0
122.6,33,2.0,1245647.0,130.6,24.3,13,93.0
126.9,37,1.0,965998.0,132.1,27.8,13,91.0
127.3,38,2.0,1402684.0,132.1,27.8,13,91.0
131.0,34,2.0,1348811.0,133.6,27.8,13,92.0
131.7,39,1.0,1200813.0,133.6,27.8,13,92.0
134.3,40,1.0,1937681.0,135.1,27.8,13,94.0
135.3,41,2.0,1109482.0,136.6,27.8,13,95.0
141.1,42,1.0,3701334.0,138.1,27.8,13,97.0
143.4,43,1.0,3729829.0,139.6,27.8,13,98.0
147.3,44,2.0,1047232.0,141.1,27.8,13,100.0
151.3,45,1.0,2702193.0,142.6,27.8,13,101.0
157.3,46,1.0,1802296.0,144.1,27.8,13,103.0
160.0,47,2.0,1122262.0,149.1,31.3,13,104.0
166.5,48,1.0,2019950.0,154.1,31.3,13,109.0
167.3,49,2.0,1218183.0,159.1,31.3,13,114.0
174.7,50,1.0,1384836.0,164.1,31.3,13,119.0
175.5,51,2.0,1278521.0,169.1,31.3,13,124.0
181.3,52,1.0,1286416.0,174.1,31.3,13,129.0
183.3,53,2.0,1162700.0,184.1,31.3,13,139.0
194.1,54,1.0,975120.0,189.1,31.3,13,144.0
196.1,55,2.0,873033.0,199.1,31.3,13,154.0
204.1,57,2.0,1381311.0,199.1,31.3,13,154.0
205.2,56,1.0,1570839.0,209.1,31.3,13,164.0
211.8,58,2.0,1133910.0,214.1,31.3,13,169.0
215.7,59,1.0,1633155.0,244.1,31.3,13,199.0
