time,buffer
0.05,8
0.636164516914091,8
0.636264516914091,0
0.636264516914091,12
3.1616586466165417,12
3.161758646616542,16
3.1679825167917817,16
3.168082516791782,20
4.636264516914091,20
4.636364516914091,4
6.114726489083587,4
6.114826489083587,20
7.396551741837509,20
7.396651741837509,20
8.512273289521316,20
8.512373289521316,24
8.63636451691409,24
8.63646451691409,8
9.188333893010544,8
9.188433893010544,24
12.63646451691409,24
12.63656451691409,8
15.34304833501344,8
15.34314833501344,24
15.36822976446001,24
15.36832976446001,28
16.636564516914092,28
16.63666451691409,12
20.63666451691409,12
20.63676451691409,8
24.63676451691409,8
24.63686451691409,4
25.21878547661738,4
25.21888547661738,16
25.665754322330322,16
25.665854322330322,16
27.76110107137103,16
27.76120107137103,20
28.63686451691409,20
28.63696451691409,4
31.29638308562992,4
31.29648308562992,16
31.751822652559053,16
31.751922652559053,20
32.63696451691409,20
32.637064516914094,4
36.23126487189956,4
36.231364871899565,20
36.637064516914094,20
36.6371645169141,4
36.70676427032136,4
36.70686427032136,20
40.6371645169141,20
40.6372645169141,4
43.407090060759494,4
43.4071900607595,20
44.6372645169141,20
44.637364516914104,4
47.179332892122304,4
47.17943289212231,20
47.90331851523743,20
47.90341851523743,24
48.637364516914104,24
48.63746451691411,8
52.63746451691411,8
52.63756451691411,4
54.79911309639729,4
54.799213096397295,20
56.63756451691411,20
56.637664516914114,4
57.68150720778347,4
57.68160720778347,20
60.637664516914114,20
60.63776451691412,4
61.81170893416929,4
61.81180893416929,20
63.84774666845783,20
63.847846668457834,24
64.63776451691412,24
64.63786451691412,8
66.7886798859935,8
66.7887798859935,24
68.54763951753145,24
68.54773951753145,24
68.63786451691412,24
68.63796451691412,12
69.03016368709801,12
69.03026368709801,24
71.67973684160427,24
71.67983684160427,28
72.63796451691412,28
72.63806451691413,12
72.90697970752564,12
72.90707970752564,28
75.46796186809438,28
75.46806186809438,32
76.63806451691413,32
76.63816451691413,16
77.65386997617499,16
77.65396997617499,32
80.63816451691413,32
80.63826451691413,16
84.62717785549336,16
84.62727785549336,32
84.63826451691413,32
84.63836451691414,16
85.88281322823855,16
85.88291322823855,32
88.63836451691414,32
88.63846451691414,16
92.63846451691414,16
92.63856451691414,12
92.80041930327606,12
92.80051930327606,28
96.63856451691414,28
96.63866451691415,12
100.63866451691415,12
100.63876451691415,8
104.06716855383513,8
104.06726855383513,24
