time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,7,2.0,1436090.0,0.7,4.3,0,-4.0
0.9,1,1.0,1353465.0,0.7,4.3,0,-4.0
1.8,2,1.0,1558461.0,0.7,4.3,0,-4.0
4.2,3,2.0,901684.0,0.7,4.3,0,-4.0
4.8,4,1.0,858295.0,2.2,5.6,0,-3.0
9.1,6,1.0,854298.0,2.2,5.6,0,-3.0
10.7,3,2.0,1309286.0,2.2,5.6,0,-3.0
11.6,3,2.0,1038682.0,2.5,6.5,0,-4.0
15.9,5,1.0,923430.0,2.5,6.5,0,-4.0
16.2,11,2.0,1342700.0,4.0,6.8,0,-3.0
18.9,8,1.0,1232092.0,4.0,6.8,0,-3.0
20.5,10,2.0,924932.0,5.2,7.1,0,-2.0
23.2,12,1.0,1925346.0,6.7,7.4,0,-1.0
26.2,13,1.0,2091377.0,8.2,7.4,0,1.0
29.1,9,1.0,4023858.0,8.2,7.4,0,1.0
30.2,14,1.0,3242318.0,8.2,7.4,0,1.0
31.0,9,1.0,3443528.0,8.2,7.4,0,1.0
32.7,15,1.0,4292845.0,9.7,7.4,0,2.0
34.9,12,1.0,3788893.0,9.7,7.4,0,2.0
35.9,13,2.0,743373.0,11.2,7.4,0,4.0
37.9,16,1.0,3058222.0,16.2,10.9,0,5.0
42.3,17,1.0,2270839.0,17.7,14.4,0,3.0
46.8,18,1.0,1763925.0,22.2,17.4,0,5.0
54.4,19,1.0,1965312.0,28.7,20.9,0,8.0
63.2,20,2.0,616558.0,28.7,20.9,0,8.0
64.8,21,1.0,1256328.0,33.7,20.9,0,13.0
68.9,22,1.0,994615.0,48.7,20.9,0,28.0
77.4,23,1.0,1789184.0,48.7,20.9,0,28.0
79.9,24,1.0,1556578.0,48.7,20.9,13,15.0
83.6,26,2.0,1301180.0,53.7,20.9,13,19.0
83.9,25,1.0,943662.0,58.7,20.9,13,24.0
89.5,27,2.0,2122434.0,63.7,20.9,13,29.0
92.8,30,2.0,2348603.0,63.7,20.9,13,29.0
94.1,30,1.0,1571924.0,68.7,20.9,13,34.0
99.1,31,2.0,1551705.0,73.7,20.9,13,39.0
103.5,28,1.0,1251975.0,78.7,20.9,13,44.0
106.3,29,2.0,1150035.0,88.7,20.9,13,54.0
113.6,32,1.0,578580.0,93.7,20.9,26,46.0
122.3,33,2.0,763082.0,108.7,20.9,27,61.0
132.9,35,1.0,1653770.0,113.7,20.9,27,66.0
136.5,34,1.0,1799219.0,113.7,20.9,30,62.0
139.1,36,1.0,1574598.0,113.7,20.9,34,58.0
139.9,39,2.0,918798.0,118.7,20.9,35,63.0
142.0,37,1.0,2084990.0,118.7,20.9,35,63.0
143.2,38,2.0,679175.0,119.9,24.7,35,60.0
144.2,40,1.0,1299508.0,122.9,25.0,35,63.0
154.4,41,1.0,853103.0,124.4,25.0,45,55.0
161.9,43,2.0,1173247.0,129.4,28.5,45,56.0
165.5,42,1.0,687019.0,130.9,32.0,45,54.0
168.0,45,2.0,518563.0,140.9,35.5,46,60.0
178.1,48,1.0,933063.0,150.9,35.5,46,69.0
183.9,45,1.0,1121933.0,150.9,35.5,46,69.0
184.9,44,1.0,615668.0,150.9,35.5,49,67.0
186.7,45,1.0,723919.0,151.2,40.2,49,62.0
188.3,46,1.0,1380760.0,151.5,40.2,49,62.0
191.7,46,1.0,3107835.0,151.5,40.2,49,62.0
192.0,47,1.0,3379274.0,151.5,40.2,49,62.0
192.9,51,1.0,3535403.0,151.8,40.2,49,63.0
195.4,49,1.0,3439864.0,151.8,40.2,49,63.0
196.5,52,1.0,3154893.0,153.0,41.1,49,63.0
199.2,50,2.0,1062699.0,153.0,41.1,49,63.0
201.8,53,1.0,2048208.0,154.5,41.4,49,64.0
203.2,54,2.0,773729.0,156.0,41.4,49,66.0
209.1,55,1.0,2062343.0,157.5,41.4,49,67.0
212.4,56,1.0,2555609.0,161.5,43.9,49,69.0
217.2,57,2.0,445807.0,166.5,44.9,49,73.0
218.9,58,1.0,3522317.0,166.5,44.9,49,73.0
221.6,58,1.0,3423592.0,171.5,44.9,49,78.0
224.5,59,1.0,3502275.0,201.5,44.9,60,97.0
