time,buffer
0.05,8
0.5905669270131969,8
0.5906669270131969,0
0.5906669270131969,12
1.3887472810943176,12
1.3888472810943175,16
3.8958198315467074,16
3.8959198315467076,20
4.590666927013197,20
4.590766927013196,4
7.32198300450313,4
7.3220830045031295,20
8.590766927013195,20
8.590866927013195,4
9.1792335777545,4
9.1793335777545,20
11.499879133878517,20
11.499979133878517,24
11.914738751099385,24
11.914838751099385,24
12.590866927013195,24
12.590966927013195,12
14.808478723461148,12
14.808578723461148,24
15.490950341898955,24
15.491050341898955,28
16.590966927013195,28
16.591066927013195,12
20.591066927013195,12
20.591166927013195,8
23.24325153626635,8
23.24335153626635,24
24.591166927013195,24
24.591266927013194,8
26.375748319011603,8
26.375848319011602,24
28.591266927013194,24
28.591366927013194,8
28.87324264803849,8
28.87334264803849,24
29.546953640753717,24
29.547053640753717,28
30.826671113716575,28
30.826771113716575,32
32.5913669270132,32
32.5914669270132,16
35.1045827010721,16
35.1046827010721,32
36.5914669270132,32
36.591566927013204,16
36.940375438022265,16
36.94047543802227,32
40.40008723300588,32
40.40018723300588,36
40.591566927013204,36
40.59166692701321,20
42.3329514580852,20
42.3330514580852,36
44.59166692701321,36
44.59176692701321,20
46.77837589416825,20
46.77847589416825,32
48.59176692701321,32
48.591866927013214,20
49.30960171636784,20
49.30970171636784,28
52.591866927013214,28
52.59196692701322,20
52.75846397846156,20
52.75856397846157,28
56.483002427717516,28
56.48310242771752,28
56.59196692701322,28
56.59206692701322,20
59.83469944404241,20
59.83479944404241,28
60.59206692701322,28
60.592166927013224,16
61.265166521314534,16
61.26526652131454,28
64.59216692701322,28
64.59226692701323,12
68.59226692701323,12
68.59236692701323,8
68.71634921468676,8
68.71644921468676,24
70.04094925031353,24
70.04104925031353,28
72.59236692701323,28
72.59246692701323,12
73.12368970321599,12
73.12378970321599,28
74.96972436320041,28
74.96982436320042,32
76.59246692701323,32
76.59256692701324,16
79.02012799595809,16
79.0202279959581,32
80.08244601938982,32
80.08254601938982,36
80.59256692701324,36
80.59266692701324,20
83.48359521816732,20
83.48369521816733,36
84.59266692701324,36
84.59276692701324,20
85.32848296623763,20
85.32858296623763,36
88.59276692701324,36
88.59286692701325,20
90.4987324402609,20
90.4988324402609,36
92.59286692701325,36
92.59296692701325,20
96.59296692701325,20
96.59306692701325,16
98.40917015272424,16
98.40927015272425,32
100.59306692701325,32
100.59316692701326,16
103.2766614731114,16
103.2767614731114,32
104.59316692701326,32
104.59326692701326,16
106.99430134409862,16
106.99440134409862,32
108.59326692701326,32
108.59336692701326,16
108.67671242793847,16
108.67681242793847,32
111.82020786332522,32
111.82030786332523,36
112.59336692701326,36
112.59346692701327,20
116.59346692701327,20
116.59356692701327,16
120.59356692701327,16
120.59366692701327,12
120.59976367128844,12
120.59986367128845,28
