time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,1,2.0,2050356.0,0.7,4.3,0,-4.0
0.6,2,1.0,1560027.0,0.7,4.3,0,-4.0
1.3,3,2.0,1813963.0,0.7,4.3,0,-4.0
3.6,7,1.0,1731935.0,0.7,4.3,0,-4.0
4.6,4,2.0,1378536.0,1.4,4.3,0,-3.0
7.0,5,1.0,1629935.0,2.6,4.8,0,-2.0
10.0,9,2.0,974130.0,2.6,4.8,0,-2.0
10.7,6,1.0,1852330.0,4.1,5.1,0,-1.0
13.8,10,1.0,2085727.0,4.1,5.1,0,-1.0
16.0,11,2.0,1415262.0,7.1,6.6,0,0.0
16.6,8,1.0,1786466.0,7.1,6.6,0,0.0
20.1,12,2.0,845103.0,10.1,6.6,0,4.0
22.6,13,1.0,2611829.0,13.1,8.1,0,5.0
30.3,14,1.0,2896719.0,13.1,8.1,0,5.0
32.2,15,1.0,2691539.0,16.1,9.6,0,7.0
35.6,16,1.0,1656092.0,19.1,11.1,0,8.0
43.4,17,2.0,664900.0,19.1,11.1,0,8.0
43.7,18,1.0,1996908.0,25.6,14.6,0,11.0
50.4,19,1.0,1923609.0,35.6,14.6,0,21.0
58.8,20,2.0,991071.0,40.6,14.6,0,26.0
61.1,21,1.0,1454290.0,45.6,14.6,0,31.0
64.6,22,1.0,1414872.0,50.6,14.6,0,36.0
70.6,23,1.0,1198374.0,50.6,14.6,0,36.0
71.5,24,2.0,386864.0,55.6,14.6,0,41.0
74.3,25,1.0,1162308.0,65.6,14.6,0,51.0
82.7,26,1.0,1196464.0,70.6,14.6,0,56.0
87.4,27,2.0,569738.0,75.6,14.6,0,61.0
89.0,28,1.0,1395975.0,85.6,14.6,0,71.0
98.0,30,1.0,920477.0,85.6,14.6,0,71.0
99.7,32,2.0,983267.0,95.6,14.6,0,81.0
105.0,31,2.0,853723.0,105.6,14.6,0,91.0
114.1,29,1.0,1219564.0,105.6,14.6,0,91.0
115.0,35,1.0,1508029.0,105.9,19.3,0,87.0
118.1,33,2.0,458924.0,105.9,19.3,0,87.0
118.9,30,1.0,1935622.0,105.9,19.3,0,87.0
119.5,30,1.0,2151985.0,106.2,19.3,0,87.0
121.6,37,1.0,2460979.0,106.2,19.3,0,87.0
123.5,34,1.0,3799358.0,106.2,19.3,0,87.0
124.2,31,1.0,2962971.0,106.2,19.3,0,87.0
124.6,31,1.0,3202127.0,106.5,20.2,0,86.0
125.8,38,1.0,3798954.0,106.5,20.2,0,86.0
127.2,32,1.0,4252732.0,106.5,20.2,0,86.0
128.3,32,1.0,4042688.0,107.7,20.2,0,88.0
129.4,33,1.0,3205333.0,107.7,20.2,0,88.0
129.7,33,1.0,3231404.0,107.7,20.2,0,88.0
130.1,33,1.0,3761130.0,107.7,20.2,0,88.0
131.3,36,1.0,3309784.0,108.9,20.2,0,89.0
134.1,39,1.0,2858645.0,108.9,20.2,0,89.0
136.2,40,1.0,2673570.0,109.6,20.7,0,89.0
138.0,41,1.0,1724436.0,111.1,21.5,0,90.0
143.5,42,2.0,721993.0,111.1,21.5,0,90.0
143.5,43,1.0,1823202.0,114.1,23.0,0,91.0
147.4,44,1.0,2413915.0,117.1,24.5,0,93.0
153.0,40,1.0,1519130.0,117.1,24.5,0,93.0
155.5,45,2.0,2101412.0,123.6,31.5,0,92.0
161.6,46,1.0,1237001.0,123.6,31.5,0,92.0
163.2,47,2.0,1300604.0,133.6,31.5,0,102.0
169.4,48,2.0,1356915.0,138.6,31.5,0,107.0
175.1,49,1.0,1089040.0,148.6,31.5,0,117.0
181.6,50,2.0,2082675.0,148.6,31.5,0,117.0
184.3,51,1.0,1062066.0,153.6,31.5,0,122.0
185.9,52,2.0,2029429.0,163.6,31.5,0,132.0
193.1,53,1.0,1954682.0,163.6,31.5,0,132.0
194.1,55,2.0,1397442.0,163.6,31.5,0,132.0
196.4,54,2.0,1135980.0,173.6,31.5,0,142.0
200.8,55,1.0,972452.0,178.6,31.5,0,147.0
205.9,56,2.0,1805023.0,178.6,31.5,0,147.0
207.9,57,1.0,561233.0,188.6,31.5,0,157.0
215.1,56,2.0,1081045.0,198.6,31.5,0,167.0
223.5,59,2.0,1088274.0,201.6,33.5,0,168.0
226.7,58,1.0,1819537.0,213.6,37.5,0,176.0
