time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,7,2.0,1355350.0,0.7,4.3,0,-4.0
1.0,1,1.0,2008691.0,0.7,4.3,0,-4.0
1.6,1,1.0,1475485.0,0.7,4.3,0,-4.0
2.4,2,1.0,1825789.0,0.7,4.3,0,-4.0
4.4,3,2.0,554358.0,0.7,4.3,0,-4.0
4.9,4,1.0,2174209.0,1.0,4.7,0,-4.0
6.6,5,1.0,1667579.0,1.0,4.7,0,-4.0
8.5,8,1.0,1878051.0,2.2,5.6,0,-3.0
11.3,6,1.0,2087892.0,2.2,5.6,5,-8.0
14.1,9,1.0,2370436.0,2.2,5.6,10,-14.0
15.1,9,2.0,906854.0,3.7,5.9,11,-13.0
16.5,11,1.0,1440891.0,5.2,5.9,11,-11.0
21.6,10,2.0,974979.0,8.2,5.9,11,-8.0
27.9,12,1.0,1244987.0,11.2,5.9,11,-5.0
36.1,13,2.0,884252.0,17.7,9.4,11,-2.0
43.7,14,1.0,1109986.0,17.7,9.4,11,-2.0
46.0,17,1.0,1200021.0,22.7,9.4,11,3.0
49.6,15,1.0,1342956.0,27.7,9.4,11,8.0
52.4,16,1.0,1298438.0,27.7,9.4,18,0.0
56.6,19,1.0,1194485.0,27.7,9.4,30,-12.0
59.1,16,2.0,1341508.0,32.7,9.4,30,-7.0
61.8,21,1.0,807504.0,34.2,12.9,30,-9.0
63.2,22,2.0,1150283.0,34.2,12.9,30,-9.0
65.1,22,1.0,931553.0,35.7,12.9,30,-7.0
70.5,20,2.0,987473.0,37.2,12.9,30,-6.0
74.1,18,1.0,1246366.0,38.7,12.9,30,-4.0
77.2,23,1.0,1901470.0,39.9,13.2,30,-4.0
79.6,24,1.0,2194743.0,39.9,13.2,30,-4.0
82.4,25,1.0,3286012.0,41.4,13.5,30,-2.0
83.3,21,2.0,1145327.0,41.4,13.5,30,-2.0
85.4,26,1.0,3735537.0,46.4,17.0,30,-1.0
87.4,28,1.0,4082343.0,46.4,17.0,30,-1.0
87.8,28,2.0,1135803.0,46.4,17.0,30,-1.0
90.5,28,1.0,3444163.0,51.4,17.0,30,4.0
94.1,29,1.0,2333244.0,56.4,17.0,30,9.0
98.9,30,2.0,1271137.0,61.4,17.0,30,14.0
102.0,27,1.0,1633973.0,66.4,17.0,30,19.0
106.3,32,1.0,2324881.0,71.4,17.0,30,24.0
110.5,31,2.0,1258035.0,76.4,17.0,30,29.0
111.1,33,1.0,1786804.0,81.4,17.0,30,34.0
118.6,34,1.0,1086535.0,86.4,17.0,30,39.0
119.4,35,2.0,969205.0,101.4,17.0,30,54.0
131.3,36,1.0,1619184.0,101.4,17.0,30,54.0
134.9,37,2.0,1434986.0,106.4,17.0,30,59.0
138.6,38,1.0,978734.0,111.4,17.0,30,64.0
143.0,39,2.0,1048617.0,121.4,17.0,30,74.0
148.5,40,2.0,1019191.0,126.4,17.0,30,79.0
151.6,41,1.0,1783975.0,131.4,17.0,30,84.0
156.9,42,1.0,1799119.0,136.4,17.0,30,89.0
161.5,43,2.0,1120584.0,136.4,17.0,30,89.0
161.7,44,1.0,570917.0,146.4,17.0,30,99.0
167.8,45,2.0,1466749.0,156.4,17.0,30,109.0
178.9,46,2.0,1690741.0,161.4,17.0,30,114.0
182.3,47,2.0,1530380.0,161.4,17.0,37,108.0
184.4,50,2.0,906041.0,161.4,17.0,40,104.0
185.2,47,1.0,1683926.0,166.4,17.0,41,109.0
187.1,51,1.0,1481109.0,166.4,17.0,41,109.0
189.1,48,2.0,1138758.0,171.4,17.0,41,114.0
190.0,52,1.0,1967682.0,171.4,17.0,41,114.0
192.9,49,1.0,1417779.0,172.9,20.5,41,112.0
193.9,53,2.0,1090161.0,172.9,20.5,41,112.0
195.5,54,1.0,1641359.0,174.4,20.5,41,113.0
198.8,55,2.0,1380936.0,175.9,20.5,41,115.0
202.1,56,1.0,1399482.0,177.4,20.5,41,116.0
205.2,57,2.0,872953.0,178.9,20.5,41,118.0
209.2,58,1.0,818558.0,181.9,20.5,41,121.0
217.3,59,2.0,749893.0,206.4,34.5,41,131.0
