time,playID,playQuality,buffer_size
1.1,0,1,0
5.17,-1.0,-1.0,0
5.22,-1.0,-1.0,0
5.27,-1.0,-1.0,0
5.32,-1.0,-1.0,0
5.37,-1.0,-1.0,0
5.42,-1.0,-1.0,0
5.47,-1.0,-1.0,0
5.52,-1.0,-1.0,0
5.57,-1.0,-1.0,0
5.62,-1.0,-1.0,0
5.67,-1.0,-1.0,0
5.72,-1.0,-1.0,0
5.77,-1.0,-1.0,0
5.82,-1.0,-1.0,0
5.87,-1.0,-1.0,0
5.92,-1.0,-1.0,0
5.97,-1.0,-1.0,0
6.02,-1.0,-1.0,0
6.07,-1.0,-1.0,0
6.12,-1.0,-1.0,0
6.17,-1.0,-1.0,0
6.22,-1.0,-1.0,0
6.27,-1.0,-1.0,0
6.32,-1.0,-1.0,0
6.37,-1.0,-1.0,0
6.42,-1.0,-1.0,0
6.47,-1.0,-1.0,0
6.52,-1.0,-1.0,0
6.57,-1.0,-1.0,0
6.62,-1.0,-1.0,0
6.67,-1.0,-1.0,0
6.72,-1.0,-1.0,0
6.77,-1.0,-1.0,0
6.82,-1.0,-1.0,0
6.87,-1.0,-1.0,0
6.92,-1.0,-1.0,0
6.97,-1.0,-1.0,0
7.02,-1.0,-1.0,0
7.07,-1.0,-1.0,0
7.12,-1.0,-1.0,0
7.17,-1.0,-1.0,0
7.22,-1.0,-1.0,0
7.27,-1.0,-1.0,0
7.32,-1.0,-1.0,0
7.37,-1.0,-1.0,0
7.42,-1.0,-1.0,0
7.47,-1.0,-1.0,0
7.52,-1.0,-1.0,0
7.57,-1.0,-1.0,0
7.62,-1.0,-1.0,0
7.67,-1.0,-1.0,0
7.72,-1.0,-1.0,0
7.77,-1.0,-1.0,0
7.82,-1.0,-1.0,0
7.87,-1.0,-1.0,0
7.92,-1.0,-1.0,0
7.97,-1.0,-1.0,0
8.02,-1.0,-1.0,0
8.07,-1.0,-1.0,0
8.12,-1.0,-1.0,0
8.17,-1.0,-1.0,0
8.22,-1.0,-1.0,0
8.27,-1.0,-1.0,0
8.32,-1.0,-1.0,0
8.37,-1.0,-1.0,0
8.42,-1.0,-1.0,0
8.47,-1.0,-1.0,0
8.52,-1.0,-1.0,0
8.57,-1.0,-1.0,0
8.62,-1.0,-1.0,0
8.67,-1.0,-1.0,0
8.72,-1.0,-1.0,0
8.77,-1.0,-1.0,0
8.82,-1.0,-1.0,0
8.87,-1.0,-1.0,0
8.9,1,1,4
12.9,2,0,0
16.9,3,2,4
20.9,4,3,4
24.9,5,2,4
28.9,6,3,8
32.9,7,2,8
36.9,8,3,16
40.9,9,3,12
44.9,10,3,16
48.9,11,4,16
52.9,12,3,12
56.9,13,4,12
60.9,14,3,8
64.9,15,6,16
68.9,16,3,12
72.9,17,2,12
76.9,18,6,12
80.9,19,3,12
84.9,20,4,16
88.9,21,6,24
92.9,22,3,24
96.9,23,6,20
100.9,24,6,20
104.9,25,6,16
108.9,26,6,20
112.9,27,6,20
116.9,28,6,20
120.9,29,6,24
124.9,30,6,24
128.9,31,6,20
132.9,32,6,24
136.9,33,6,24
140.9,34,6,24
144.9,35,6,28
148.9,36,6,28
152.9,37,6,24
156.9,38,6,20
160.9,39,6,16
164.9,40,6,20
168.9,41,6,20
172.9,42,6,16
176.9,43,6,16
180.9,44,6,12
184.9,45,6,12
188.9,46,6,16
192.9,47,6,16
196.9,48,6,12
200.9,49,6,8
204.9,50,6,4
208.9,51,6,4
212.9,52,0,12
216.9,53,0,16
220.9,54,2,16
224.9,55,2,12
228.9,56,4,8
232.9,57,3,4
236.9,58,4,4
240.9,59,4,0
