time,bw1
0.9580274728588662,1131861.3333333333
0.9580274728588662,1210112.0
0.9580274728588662,1290240.0
0.9580274728588662,1157632.0
0.9580274728588662,1249194.6666666667
4.800635480565612,1249194.6666666667
4.800635480565612,1832362.6666666667
4.800635480565612,1911552.0
4.800635480565612,2146304.0
7.957043396151398,2146304.0
7.957043396151398,1686357.3333333333
7.957043396151398,3114069.3333333335
7.957043396151398,1435306.6666666667
7.957043396151398,4349013.333333333
7.957043396151398,3462400.0
7.957043396151398,3268693.3333333335
7.957043396151398,3963818.6666666665
14.619884407224816,3963818.6666666665
14.619884407224816,4463530.666666667
14.619884407224816,4463530.666666667
14.619884407224816,3727701.3333333335
14.619884407224816,3968256.0
18.517956925359652,3968256.0
18.517956925359652,3763029.3333333335
18.517956925359652,3476736.0
18.517956925359652,3024384.0
18.517956925359652,3123626.6666666665
18.517956925359652,2809600.0
23.940447977220952,2809600.0
23.940447977220952,2581504.0
23.940447977220952,2893568.0
23.940447977220952,2200746.6666666665
26.11430486234974,2200746.6666666665
26.11430486234974,1891498.6666666667
26.11430486234974,1891498.6666666667
26.11430486234974,1474474.6666666667
26.11430486234974,1282645.3333333333
26.11430486234974,1652906.6666666667
26.11430486234974,1736874.6666666667
26.11430486234974,1870506.6666666667
26.11430486234974,1913429.3333333333
26.11430486234974,2159701.3333333335
26.11430486234974,2809600.0
36.92391028549734,2809600.0
36.92391028549734,2809600.0
36.92391028549734,1885781.3333333333
38.898415926060004,1885781.3333333333
38.898415926060004,2999552.0
38.898415926060004,1771264.0
38.898415926060004,1380010.6666666667
41.36198936433342,1380010.6666666667
41.36198936433342,1609984.0
41.36198936433342,1651968.0
41.36198936433342,1627136.0
41.36198936433342,1857194.6666666667
41.36198936433342,1501184.0
41.36198936433342,1501184.0
47.11382559970441,1501184.0
47.11382559970441,1348437.3333333333
47.11382559970441,1079893.3333333333
47.11382559970441,1094997.3333333333
47.11382559970441,1010602.6666666666
47.11382559970441,1005909.3333333334
47.11382559970441,1120426.6666666667
47.11382559970441,1007786.6666666666
47.11382559970441,1092693.3333333333
47.11382559970441,808277.3333333334
56.22528554159629,808277.3333333334
56.22528554159629,808277.3333333334
56.22528554159629,792064.0
56.22528554159629,2036565.3333333333
56.22528554159629,1968810.6666666667
56.22528554159629,1510741.3333333333
56.22528554159629,1929728.0
56.22528554159629,1630976.0
56.22528554159629,1185280.0
56.22528554159629,1563221.3333333333
65.59444594683117,1563221.3333333333
65.59444594683117,1156693.3333333333
65.59444594683117,1434368.0
65.59444594683117,1020160.0
65.59444594683117,1020160.0
65.59444594683117,666112.0
65.59444594683117,369322.6666666667
65.59444594683117,501930.6666666667
65.59444594683117,630869.3333333334
65.59444594683117,1169066.6666666667
65.59444594683117,1414314.6666666667
65.59444594683117,1376170.6666666667
65.59444594683117,1082197.3333333333
65.59444594683117,943786.6666666666
78.20178673598556,943786.6666666666
78.20178673598556,1162410.6666666667
78.20178673598556,1162410.6666666667
78.20178673598556,1072640.0
82.03233787191729,1672021.3333333333
82.03233787191729,2580565.3333333335
83.59205577237351,2580565.3333333335
83.59205577237351,2907904.0
84.6177202750344,2907904.0
84.6177202750344,2109098.6666666665
85.9532683954664,2109098.6666666665
85.9532683954664,1997482.6666666667
85.9532683954664,1222485.3333333333
87.80304135923129,1222485.3333333333
87.80304135923129,2125312.0
87.80304135923129,1443925.3333333333
87.80304135923129,951552.0
90.67727709284794,951552.0
90.67727709284794,1021098.6666666666
90.67727709284794,1021098.6666666666
90.67727709284794,722432.0
90.67727709284794,666112.0
90.67727709284794,730965.3333333334
90.67727709284794,669952.0
90.67727709284794,590677.3333333334
97.82519272787452,590677.3333333334
97.82519272787452,750080.0
97.82519272787452,405589.3333333333
97.82519272787452,525824.0
97.82519272787452,525824.0
97.82519272787452,428458.6666666667
97.82519272787452,451413.3333333333
97.82519272787452,528640.0
97.82519272787452,634624.0
97.82519272787452,393130.6666666667
97.82519272787452,136448.0
97.82519272787452,83029.33333333333
97.82519272787452,125952.0
97.82519272787452,125952.0
97.82519272787452,296789.3333333333
97.82519272787452,1078357.3333333333
97.82519272787452,1291520.0
97.82519272787452,2110037.3333333335
97.82519272787452,1236821.3333333333
97.82519272787452,620288.0
97.82519272787452,2689365.3333333335
97.82519272787452,2689365.3333333335
97.82519272787452,1910613.3333333333
119.65377001171717,1910613.3333333333
119.65377001171717,1327445.3333333333
119.65377001171717,2000298.6666666667
119.65377001171717,420864.0
119.65377001171717,2484138.6666666665
119.65377001171717,2392576.0
119.65377001171717,1894400.0
119.65377001171717,1894400.0
119.65377001171717,721493.3333333334
127.53142073475429,721493.3333333334
127.53142073475429,1182378.6666666667
127.53142073475429,1442048.0
127.53142073475429,1520298.6666666667
127.53142073475429,1369514.6666666667
131.56919035219315,1369514.6666666667
131.56919035219315,1436245.3333333333
131.56919035219315,1208149.3333333333
131.56919035219315,1208149.3333333333
131.56919035219315,1256874.6666666667
131.56919035219315,1084160.0
131.56919035219315,1261653.3333333333
131.56919035219315,873216.0
131.56919035219315,856064.0
131.56919035219315,1019221.3333333334
131.56919035219315,996352.0
131.56919035219315,918101.3333333334
142.09623274582654,918101.3333333334
142.09623274582654,918101.3333333334
142.09623274582654,480938.6666666667
142.09623274582654,499114.6666666667
142.09623274582654,651776.0
146.62200110138096,651776.0
146.62200110138096,738645.3333333334
146.62200110138096,748202.6666666666
146.62200110138096,752981.3333333334
146.62200110138096,752981.3333333334
146.62200110138096,716714.6666666666
146.62200110138096,750080.0
152.275697344977,750080.0
152.275697344977,645120.0
152.275697344977,465664.0
152.275697344977,576426.6666666666
152.275697344977,696661.3333333334
152.275697344977,721493.3333333334
152.275697344977,721493.3333333334
158.94073848756332,721493.3333333334
158.94073848756332,698538.6666666666
158.94073848756332,775936.0
158.94073848756332,908970.6666666666
158.94073848756332,961962.6666666666
158.94073848756332,728149.3333333334
158.94073848756332,1105152.0
164.53003930293784,1105152.0
164.53003930293784,1180501.3333333333
164.53003930293784,1180501.3333333333
164.53003930293784,609792.0
164.53003930293784,603136.0
168.62941101617827,603136.0
168.62941101617827,767317.3333333334
168.62941101617827,817834.6666666666
168.62941101617827,943786.6666666666
168.62941101617827,943786.6666666666
168.62941101617827,3587413.3333333335
174.00409966252016,3586474.6666666665
174.00409966252016,3614122.6666666665
175.55040307099992,3614122.6666666665
175.55040307099992,3596970.6666666665
175.55040307099992,3614122.6666666665
175.55040307099992,3602688.0
175.55040307099992,3596032.0
175.55040307099992,3588352.0
180.09539773408622,3588352.0
180.09539773408622,3318272.0
180.09539773408622,2707541.3333333335
180.09539773408622,2229333.3333333335
183.15461344941855,2229333.3333333335
183.15461344941855,2396416.0
183.15461344941855,1959253.3333333333
185.82908225679702,1959253.3333333333
185.82908225679702,2174976.0
185.82908225679702,2082389.3333333333
185.82908225679702,1471914.6666666667
188.87559045545015,1471914.6666666667
188.87559045545015,2240853.3333333335
188.87559045545015,2072832.0
188.87559045545015,1797973.3333333333
188.87559045545015,2191189.3333333335
188.87559045545015,2349653.3333333335
188.87559045545015,1892437.3333333333
188.87559045545015,1996458.6666666667
188.87559045545015,1136640.0
188.87559045545015,1136640.0
197.7207313638183,1136640.0
197.7207313638183,4517973.333333333
197.7207313638183,3604821.3333333335
197.7207313638183,3602688.0
197.7207313638183,3594069.3333333335
197.7207313638183,3575040.0
202.3032295027106,3575040.0
202.3032295027106,3596032.0
202.3032295027106,3400362.6666666665
202.3032295027106,3508224.0
202.3032295027106,3539712.0
206.1540380985526,3539712.0
206.1540380985526,3624618.6666666665
206.1540380985526,3554986.6666666665
208.7430285733572,3554986.6666666665
208.7430285733572,2775296.0
208.7430285733572,3240021.3333333335
208.7430285733572,3611306.6666666665
211.72202761380106,3611306.6666666665
211.72202761380106,3543637.3333333335
211.72202761380106,2757120.0
211.72202761380106,2309546.6666666665
211.72202761380106,1785600.0
211.72202761380106,1627136.0
211.72202761380106,1721600.0
211.72202761380106,2053717.3333333333
218.1590791983239,2053717.3333333333
218.1590791983239,1715968.0
218.1590791983239,1820928.0
218.1590791983239,2067114.6666666667
218.1590791983239,2097664.0
218.1590791983239,2111061.3333333335
223.72205381042326,2111061.3333333335
223.72205381042326,2131029.3333333335
223.72205381042326,2310485.3333333335
223.72205381042326,2445994.6666666665
226.8373706780652,2445994.6666666665
226.8373706780652,2797141.3333333335
226.8373706780652,3106389.3333333335
226.8373706780652,3172266.6666666665
226.8373706780652,3263914.6666666665
226.8373706780652,3757312.0
226.8373706780652,3219029.3333333335
232.05618181655916,3219029.3333333335
232.05618181655916,3410858.6666666665
232.05618181655916,2987093.3333333335
232.05618181655916,2259882.6666666665
235.54953724902998,2259882.6666666665
235.54953724902998,1813248.0
235.54953724902998,1597610.6666666667
235.54953724902998,1509802.6666666667
235.54953724902998,1565098.6666666667
235.54953724902998,1620480.0
235.54953724902998,1401941.3333333333
241.4292250207597,1401941.3333333333
241.4292250207597,1557504.0
241.4292250207597,1649066.6666666667
241.4292250207597,1566037.3333333333
241.4292250207597,1683456.0
241.4292250207597,1738837.3333333333
