time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,8,2.0,718036.0,0.7,4.3,0,-4.0
0.6,1,1.0,1771702.0,0.7,4.3,0,-4.0
1.2,2,1.0,1544247.0,0.7,4.3,0,-4.0
4.2,6,1.0,3773021.0,0.7,4.3,0,-4.0
4.5,4,1.0,3855976.0,1.0,4.7,0,-4.0
5.5,3,1.0,3472019.0,1.0,4.7,0,-4.0
6.9,5,1.0,3379850.0,1.0,4.7,0,-4.0
7.7,9,1.0,3491977.0,3.4,5.6,0,-2.0
12.7,11,1.0,3318382.0,4.9,5.9,0,-1.0
17.7,12,1.0,2202137.0,6.4,7.1,0,-1.0
24.8,7,2.0,1217024.0,6.4,7.1,0,-1.0
26.6,14,1.0,2009454.0,6.4,7.1,0,-1.0
28.7,14,2.0,1174624.0,7.6,8.0,1,-1.0
29.3,13,1.0,2662101.0,12.6,11.8,1,0.0
33.3,10,2.0,1422868.0,17.6,11.8,1,5.0
36.9,15,1.0,3400802.0,17.6,11.8,1,5.0
39.6,16,1.0,2007850.0,17.6,11.8,13,-7.0
43.3,17,2.0,993459.0,22.6,11.8,13,-3.0
46.3,18,1.0,1647466.0,32.6,11.8,13,7.0
53.6,19,2.0,1083443.0,32.6,11.8,13,7.0
54.4,20,1.0,2394487.0,42.6,11.8,13,17.0
59.7,21,1.0,1801854.0,42.6,11.8,13,17.0
62.6,22,1.0,792046.0,57.6,11.8,13,32.0
72.6,23,2.0,1179598.0,57.6,11.8,13,32.0
73.2,24,1.0,1636748.0,62.6,11.8,13,37.0
76.4,25,2.0,1178844.0,62.6,11.8,13,37.0
76.9,26,1.0,2261720.0,67.6,11.8,13,42.0
80.3,27,1.0,1457231.0,72.6,11.8,13,47.0
84.6,28,2.0,1319850.0,77.6,11.8,13,52.0
87.3,29,1.0,1007571.0,82.6,11.8,13,57.0
94.1,30,2.0,996350.0,97.6,11.8,13,72.0
105.6,31,1.0,2129979.0,102.6,11.8,13,77.0
108.9,32,2.0,1377592.0,102.6,11.8,13,77.0
110.8,33,1.0,2139195.0,112.6,11.8,13,87.0
117.1,34,2.0,1071165.0,112.6,11.8,13,87.0
117.1,35,1.0,2391868.0,122.6,11.8,13,97.0
123.4,36,1.0,1601545.0,127.6,11.8,13,102.0
130.0,37,2.0,1084458.0,127.6,11.8,13,102.0
130.8,38,1.0,1747310.0,137.6,11.8,13,112.0
138.0,39,1.0,1737712.0,142.6,11.8,13,117.0
140.6,40,2.0,1181892.0,142.6,11.8,13,117.0
141.4,41,1.0,2106741.0,147.6,11.8,13,122.0
145.9,42,1.0,1642660.0,152.6,11.8,13,127.0
151.2,43,1.0,1909467.0,157.6,11.8,13,132.0
151.8,44,2.0,1764171.0,157.6,11.8,13,132.0
154.9,45,1.0,2017191.0,167.6,11.8,13,142.0
159.3,47,2.0,1133235.0,167.6,11.8,13,142.0
163.0,46,1.0,2383482.0,172.6,11.8,13,147.0
166.4,48,2.0,1212775.0,177.6,11.8,13,152.0
169.9,49,1.0,1920338.0,182.6,11.8,13,157.0
175.2,50,1.0,1727344.0,192.6,11.8,13,167.0
180.0,51,2.0,918133.0,192.6,11.8,13,167.0
180.4,52,1.0,1573558.0,202.6,11.8,13,177.0
190.2,53,2.0,748765.0,202.6,11.8,13,177.0
190.9,54,1.0,2576894.0,207.6,11.8,13,182.0
195.1,55,1.0,2252685.0,212.6,11.8,13,187.0
198.2,56,1.0,1716371.0,227.6,11.8,13,202.0
207.8,57,1.0,1679436.0,227.6,11.8,13,202.0
210.2,58,2.0,780284.0,232.6,11.8,13,207.0
214.1,58,1.0,1922880.0,237.6,11.8,13,212.0
219.2,59,1.0,1803302.0,267.6,11.8,13,242.0
