time,bw2
0.05,1435545.6
0.05,1136640.0
0.05,1136640.0
2.196073817567567,1136640.0
2.196073817567567,432896.0
2.196073817567567,709427.2
2.196073817567567,865228.8
2.196073817567567,912179.2
2.196073817567567,821708.8
2.196073817567567,861747.2
2.196073817567567,724889.6
9.68304965743749,724889.6
9.68304965743749,724889.6
9.68304965743749,754124.8
11.317406728223231,754124.8
11.317406728223231,650496.0
11.317406728223231,756992.0
11.317406728223231,523929.6
11.317406728223231,513638.4
15.552211612838914,513638.4
15.552211612838914,611532.8
15.552211612838914,597811.2
15.552211612838914,550860.8
15.552211612838914,550860.8
15.552211612838914,288563.2
15.552211612838914,299468.8
15.552211612838914,391065.6
15.552211612838914,443187.2
15.552211612838914,448921.6
15.552211612838914,451788.8
15.552211612838914,451788.8
15.552211612838914,430028.8
15.552211612838914,450048.0
28.36725436860068,450048.0
28.36725436860068,387072.0
28.36725436860068,279398.4
28.36725436860068,345856.0
28.36725436860068,417996.8
28.36725436860068,432896.0
28.36725436860068,432896.0
28.36725436860068,419123.2
28.36725436860068,465561.6
28.36725436860068,545382.4
28.36725436860068,577177.6
28.36725436860068,436889.6
28.36725436860068,663091.2
28.36725436860068,708300.8
41.558296989301724,708300.8
41.558296989301724,708300.8
41.558296989301724,365875.2
43.51648406801009,365875.2
43.51648406801009,361881.6
43.51648406801009,460390.4
45.47978626556941,460390.4
45.47978626556941,490700.8
45.47978626556941,566272.0
45.47978626556941,566272.0
45.47978626556941,2152448.0
45.47978626556941,2151884.8
50.2278753301292,2151884.8
50.2278753301292,2168473.6
52.05549860812694,2158182.4
52.69598296118255,2158182.4
52.69598296118255,2168473.6
53.95528393100293,2168473.6
53.95528393100293,2161612.8
53.95528393100293,2157619.2
55.21689057401977,2157619.2
55.21689057401977,2153011.2
56.4813874112332,2153011.2
56.4813874112332,1990963.2
57.80025823894891,1990963.2
57.80025823894891,1624524.8
57.80025823894891,1337600.0
57.80025823894891,1437849.6
57.80025823894891,1175552.0
61.75444715286444,1175552.0
61.75444715286444,1304985.6
61.75444715286444,1249433.6
61.75444715286444,883148.8
61.75444715286444,1344512.0
61.75444715286444,1243699.2
61.75444715286444,1078784.0
61.75444715286444,1314713.6
61.75444715286444,1409792.0
69.66779158815208,1409792.0
69.66779158815208,1135462.4
69.66779158815208,1197875.2
69.66779158815208,681984.0
69.66779158815208,681984.0
69.66779158815208,2710784.0
69.66779158815208,2162892.8
75.80290211698153,2162892.8
75.80290211698153,2161612.8
75.80290211698153,2156441.6
77.99360048149883,2156441.6
77.99360048149883,2145024.0
77.99360048149883,2157619.2
77.99360048149883,2040217.6
81.0067584917629,2104934.4
81.0067584917629,2123827.2
81.0067584917629,2174771.2
81.0067584917629,2132992.0
81.0067584917629,1665177.6
85.7792620195971,1665177.6
85.7792620195971,1944012.8
85.7792620195971,2166784.0
85.7792620195971,2126182.4
85.7792620195971,1654272.0
85.7792620195971,1385728.0
85.7792620195971,1071360.0
85.7792620195971,976281.6
85.7792620195971,1032960.0
93.96289745543278,1032960.0
93.96289745543278,1232230.4
93.96289745543278,1029580.8
