time,down_id,path,thoughput,reward_quality,smooth_penalty,rebuf_penalty,sum_reward
0.0,7,2.0,925532.0,0.7,4.3,0,-4.0
0.4,1,1.0,2579931.0,0.7,4.3,0,-4.0
0.8,1,1.0,1886901.0,0.7,4.3,0,-4.0
1.4,1,1.0,1602160.0,0.7,4.3,0,-4.0
2.1,2,1.0,1339113.0,1.0,4.7,0,-4.0
5.6,3,1.0,1616643.0,1.0,4.7,0,-4.0
6.4,5,2.0,1083448.0,2.2,5.6,0,-3.0
8.5,4,1.0,2377901.0,2.2,5.6,0,-3.0
9.3,6,2.0,1080663.0,2.2,5.6,0,-3.0
10.0,10,1.0,1897491.0,3.4,5.6,0,-2.0
14.6,9,2.0,555073.0,4.6,5.6,0,-1.0
17.4,11,1.0,2709031.0,4.6,5.6,0,-1.0
19.6,8,1.0,1474078.0,6.1,5.9,0,0.0
23.2,12,1.0,1375467.0,7.6,5.9,0,2.0
27.4,13,1.0,1493332.0,9.1,5.9,0,3.0
31.4,14,1.0,1447548.0,10.6,5.9,0,5.0
33.2,15,1.0,1354502.0,10.6,5.9,0,5.0
35.9,12,1.0,1095329.0,10.6,5.9,18,-14.0
40.1,12,1.0,1188152.0,10.6,5.9,38,-33.0
44.0,12,1.0,1247814.0,10.6,5.9,50,-45.0
46.3,12,2.0,543476.0,15.6,9.4,50,-44.0
47.7,16,1.0,1157937.0,20.6,9.4,50,-39.0
52.5,17,1.0,1313560.0,22.1,12.9,50,-41.0
54.8,18,2.0,660671.0,22.1,12.9,50,-41.0
55.8,14,1.0,1254302.0,22.1,12.9,50,-41.0
57.8,14,1.0,1250239.0,23.3,13.2,50,-40.0
59.8,19,1.0,1029435.0,23.3,13.2,50,-40.0
61.9,20,2.0,2124669.0,26.3,13.5,50,-37.0
67.9,22,2.0,1705752.0,27.8,13.5,50,-35.0
72.8,23,2.0,1173920.0,29.3,13.5,50,-34.0
76.6,24,2.0,1213192.0,30.8,13.5,50,-32.0
79.8,21,1.0,1605965.0,30.8,13.5,50,-32.0
81.7,25,2.0,1439812.0,32.3,13.5,50,-31.0
83.0,26,1.0,2151888.0,37.3,17.0,50,-29.0
86.6,27,1.0,3400716.0,42.3,17.0,50,-24.0
90.4,28,2.0,2088326.0,47.3,17.0,50,-19.0
94.4,29,1.0,3296761.0,52.3,17.0,50,-14.0
98.4,30,2.0,1401766.0,57.3,17.0,50,-9.0
102.4,31,1.0,1693758.0,62.3,17.0,50,-4.0
108.9,32,2.0,1399598.0,67.3,17.0,50,1.0
110.4,33,1.0,2431890.0,72.3,17.0,50,6.0
115.9,34,1.0,1600570.0,77.3,17.0,50,11.0
118.4,35,2.0,1462421.0,82.3,17.0,50,16.0
124.5,36,1.0,1057337.0,87.3,17.0,50,21.0
128.7,37,2.0,1120852.0,97.3,17.0,50,31.0
135.7,38,1.0,1555925.0,102.3,17.0,50,36.0
139.0,39,2.0,1263093.0,107.3,17.0,50,41.0
143.6,40,2.0,738289.0,107.3,17.0,50,41.0
143.9,41,1.0,926126.0,117.3,17.0,50,51.0
154.2,42,1.0,1452044.0,127.3,17.0,50,61.0
160.1,43,1.0,2149981.0,127.3,17.0,50,61.0
161.5,44,2.0,650533.0,132.3,17.0,50,66.0
163.4,45,1.0,654272.0,152.3,17.0,50,86.0
182.0,49,2.0,977684.0,157.3,17.0,50,91.0
185.8,50,2.0,1189939.0,162.3,17.0,50,96.0
188.2,46,1.0,1471784.0,162.3,17.0,50,96.0
189.3,51,2.0,1223297.0,167.3,17.0,50,101.0
191.3,47,1.0,1291583.0,167.3,17.0,50,101.0
192.9,52,2.0,1372037.0,167.3,17.0,50,101.0
193.6,48,1.0,2340442.0,168.5,20.8,50,98.0
195.9,54,1.0,1743330.0,168.5,20.8,50,98.0
197.1,53,2.0,1248850.0,169.7,20.8,50,99.0
202.1,55,1.0,1326398.0,172.7,21.1,50,102.0
207.4,56,1.0,970673.0,172.7,21.1,50,102.0
209.0,57,2.0,1034445.0,177.2,21.1,50,106.0
219.3,58,2.0,1111526.0,182.2,24.6,50,108.0
224.4,59,1.0,681747.0,212.2,24.6,50,138.0
