time,buffer
0.05,8
0.6358508464681845,8
0.6359508464681844,0
0.6359508464681844,12
1.3035765165688238,12
1.3036765165688238,16
3.2170668573227683,16
3.2171668573227685,20
4.635950846468185,20
4.636050846468184,4
5.976823302207131,4
5.976923302207131,20
7.490137232249108,20
7.4902372322491075,24
8.636050846468184,24
8.636150846468183,8
10.244711314825526,8
10.244811314825526,24
12.636150846468183,24
12.636250846468183,8
14.563716468766133,8
14.563816468766133,24
16.636250846468183,24
16.636350846468183,8
16.706537842137468,8
16.706637842137468,24
20.636350846468183,24
20.636450846468183,8
22.77425950126702,8
22.77435950126702,20
24.481272035688477,20
24.481372035688477,24
24.636450846468183,24
24.636550846468182,8
27.94658196979232,8
27.94668196979232,24
28.636550846468182,24
28.636650846468182,8
30.289392993791967,8
30.289492993791967,24
32.636650846468186,24
32.63675084646819,8
35.373110413132,8
35.373210413132,24
36.63675084646819,24
36.63685084646819,8
40.63685084646819,8
40.636950846468196,4
40.893421744920474,4
40.89352174492048,20
42.15936591795684,20
42.159465917956844,24
44.636950846468196,24
44.6370508464682,8
47.462636308587605,8
47.46273630858761,24
48.51754782157676,24
48.517647821576766,28
48.6370508464682,28
48.6371508464682,12
49.74292637979669,12
49.743026379796696,24
52.6371508464682,24
52.6871508464682,24
52.7371508464682,24
52.787150846468194,24
52.83715084646819,24
52.871185564035756,24
52.87128556403576,28
52.88715084646819,28
52.937150846468185,28
52.98715084646818,28
53.03715084646818,28
53.08715084646818,28
53.137150846468174,28
53.18715084646817,28
53.23715084646817,28
53.287150846468165,28
53.33715084646816,28
53.38715084646816,28
53.43715084646816,28
53.487150846468154,28
53.53715084646815,28
53.58715084646815,28
53.637150846468145,28
53.68715084646814,28
53.73715084646814,28
53.78715084646814,28
53.837150846468134,28
53.88715084646813,28
53.93715084646813,28
53.987150846468126,28
54.03715084646812,28
54.08715084646812,28
54.13715084646812,28
54.181472389104584,28
54.18157238910459,28
54.187150846468114,28
54.23715084646811,28
54.28715084646811,28
54.337150846468106,28
54.3871508464681,28
54.4371508464681,28
54.4871508464681,28
54.537150846468094,28
54.58715084646809,28
54.63715084646809,28
54.687150846468086,28
54.73715084646808,28
54.78715084646808,28
54.83715084646808,28
54.887150846468074,28
54.93715084646807,28
54.98715084646807,28
55.037150846468066,28
55.08715084646806,28
55.13715084646806,28
55.18715084646806,28
55.237150846468055,28
55.28715084646805,28
55.33715084646805,28
55.387150846468046,28
55.43715084646804,28
55.48715084646804,28
55.53715084646804,28
55.587150846468035,28
55.63715084646803,28
55.68715084646803,28
55.737150846468026,28
55.78715084646802,28
55.83715084646802,28
55.88715084646802,28
55.937150846468015,28
55.98715084646801,28
56.03715084646801,28
56.087150846468006,28
56.137150846468,28
56.187150846468,28
56.237150846468,28
56.287150846467995,28
56.33715084646799,28
56.38715084646799,28
56.437150846467986,28
56.48715084646798,28
56.53715084646798,28
56.58715084646798,28
56.637150846467975,28
56.68715084646797,28
56.73715084646797,28
56.787150846467966,28
56.837150846467964,28
56.88715084646796,28
56.93715084646796,28
56.987150846467955,28
57.03715084646795,28
57.08715084646795,28
57.13715084646795,28
57.187150846467944,28
57.23715084646794,28
57.28715084646794,28
57.337150846467935,28
57.38715084646793,28
57.43715084646793,28
57.48715084646793,28
57.537150846467924,28
57.58715084646792,28
57.63715084646792,28
57.687150846467915,28
57.73715084646791,28
57.78715084646791,28
57.83715084646791,28
57.887150846467904,28
57.9371508464679,28
57.9871508464679,28
58.037150846467895,28
58.08715084646789,28
58.13715084646789,28
58.18715084646789,28
58.237150846467884,28
58.28715084646788,28
58.33715084646788,28
58.387150846467875,28
58.43715084646787,28
58.48715084646787,28
58.53715084646787,28
58.587150846467864,28
58.63715084646786,28
58.68715084646786,28
58.737150846467856,28
58.78715084646785,28
58.83715084646785,28
58.88715084646785,28
58.937150846467844,28
58.98715084646784,28
59.03715084646784,28
59.087150846467836,28
59.13715084646783,28
59.18715084646783,28
59.23715084646783,28
59.287150846467824,28
59.33715084646782,28
59.38715084646782,28
59.437150846467816,28
59.48715084646781,28
59.53715084646781,28
59.58715084646781,28
59.637150846467804,28
59.6871508464678,28
59.7371508464678,28
59.787150846467796,28
59.83715084646779,28
59.88715084646779,28
59.93715084646779,28
59.987150846467785,28
60.03715084646778,28
60.08715084646778,28
60.13554690783445,28
60.135646907834456,28
60.137150846467776,28
60.18715084646777,28
60.23715084646777,28
60.28715084646777,28
60.337150846467765,28
60.38715084646776,28
60.43715084646776,28
60.487150846467756,28
60.53715084646775,28
60.58715084646775,28
60.63715084646775,28
60.687150846467745,28
60.73715084646774,28
60.78715084646774,28
60.837150846467736,28
60.88715084646773,28
